level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	21	1	1	0	583	474	97	43	-1	
5	1	21	1	1	1	583	474	97	43	90.954315	play
2	1	22	0	0	0	758	474	87	43	-1	
3	1	22	1	0	0	758	474	87	43	-1	
4	1	22	1	1	0	758	474	87	43	-1	
5	1	22	1	1	1	758	474	87	43	96.570107	play
2	1	23	0	0	0	926	474	100	43	-1	
3	1	23	1	0	0	926	474	100	43	-1	
4	1	23	1	1	0	926	474	100	43	-1	
5	1	23	1	1	1	926	474	100	43	96.454216	sleep
2	1	24	0	0	0	851	574	42	18	-1	
3	1	24	1	0	0	851	574	42	18	-1	
4	1	24	1	1	0	851	574	42	18	-1	
5	1	24	1	1	1	851	574	42	18	26.146498	{Z
2	1	25	0	0	0	964	556	66	30	-1	
3	1	25	1	0	0	964	556	66	30	-1	
4	1	25	1	1	0	964	556	66	30	-1	
5	1	25	1	1	1	964	556	66	30	28.436947	Sa
2	1	26	0	0	0	1456	554	58	2	-1	
3	1	26	1	0	0	1456	554	58	2	-1	
4	1	26	1	1	0	1456	554	58	2	-1	
5	1	26	1	1	1	1456	554	58	2	61.760677	—
2	1	27	0	0	0	1181	579	150	30	-1	
3	1	27	1	0	0	1181	579	150	30	-1	
4	1	27	1	1	0	1181	579	150	30	-1	
5	1	27	1	1	1	1181	579	109	30	95.255028	Tennis
5	1	27	1	1	2	1305	582	26	27	95.255028	is
2	1	28	0	0	0	1705	561	213	55	-1	
3	1	28	1	0	0	1705	561	213	55	-1	
4	1	28	1	1	0	1705	561	213	55	-1	
5	1	28	1	1	1	1705	583	21	33	96.945023	6
5	1	28	1	1	2	1765	561	153	51	95.141808	SEVEN
2	1	29	0	0	0	849	624	24	22	-1	
3	1	29	1	0	0	849	624	24	22	-1	
4	1	29	1	1	0	849	624	24	22	-1	
5	1	29	1	1	1	849	624	24	22	51.868942	<A
2	1	30	0	0	0	874	624	59	38	-1	
3	1	30	1	0	0	874	624	59	38	-1	
4	1	30	1	1	0	874	624	59	38	-1	
5	1	30	1	1	1	874	624	59	38	58.762398	ww
2	1	31	0	0	0	1150	622	214	39	-1	
3	1	31	1	0	0	1150	622	214	39	-1	
4	1	31	1	1	0	1150	622	214	39	-1	
5	1	31	1	1	1	1150	632	48	29	96.129654	my
5	1	31	1	1	2	1208	622	156	31	96.885117	favourite
2	1	32	0	0	0	1763	612	154	35	-1	
3	1	32	1	0	0	1763	612	154	35	-1	
4	1	32	1	1	0	1763	612	154	35	-1	
5	1	32	1	1	1	1763	612	154	35	95.708122	HOURS
5	1	32	1	1	2	1895	608	26	51	96.764313	A
2	1	33	0	0	0	402	656	54	54	-1	
3	1	33	1	0	0	402	656	54	54	-1	
4	1	33	1	1	0	402	656	54	54	-1	
5	1	33	1	1	1	402	656	54	54	73.023705	ff
2	1	34	0	0	0	1773	655	174	43	-1	
3	1	34	1	0	0	1773	655	174	43	-1	
4	1	34	1	1	0	1773	655	174	43	-1	
5	1	34	1	1	1	1773	655	133	34	64.403793	NIGHT
5	1	34	1	1	2	1920	671	27	27	83.836670	、
2	1	35	0	0	0	155	553	222	187	-1	
3	1	35	1	0	0	155	553	222	187	-1	
4	1	35	1	1	0	155	553	222	187	-1	
5	1	35	1	1	1	155	553	222	187	31.309175	rq
2	1	36	0	0	0	372	701	57	48	-1	
3	1	36	1	0	0	372	701	57	48	-1	
4	1	36	1	1	0	372	701	57	48	-1	
5	1	36	1	1	1	372	701	57	48	0.000000	—sZ}
2	1	37	0	0	0	485	694	154	62	-1	
3	1	37	1	0	0	485	694	154	62	-1	
4	1	37	1	1	0	485	694	154	62	-1	
5	1	37	1	1	1	485	690	42	91	37.355148	oT
5	1	37	1	1	2	525	694	114	62	41.796837	fees
2	1	38	0	0	0	1238	725	44	70	-1	
3	1	38	1	0	0	1238	725	44	70	-1	
4	1	38	1	1	0	1238	725	44	70	-1	
5	1	38	1	1	1	1238	725	44	70	78.759766	以
2	1	39	0	0	0	1729	742	184	81	-1	
3	1	39	1	0	0	1729	742	184	81	-1	
4	1	39	1	1	0	1729	742	184	81	-1	
5	1	39	1	1	1	1729	742	184	81	16.285858	SEN
2	1	40	0	0	0	625	837	14	17	-1	
3	1	40	1	0	0	625	837	14	17	-1	
4	1	40	1	1	0	625	837	14	17	-1	
5	1	40	1	1	1	625	837	14	17	33.694630	iY)
2	1	41	0	0	0	932	771	75	71	-1	
3	1	41	1	0	0	932	771	75	71	-1	
4	1	41	1	1	0	932	771	75	71	-1	
5	1	41	1	1	1	932	771	75	71	61.398754	>|
2	1	42	0	0	0	319	863	37	16	-1	
3	1	42	1	0	0	319	863	37	16	-1	
4	1	42	1	1	0	319	863	37	16	-1	
5	1	42	1	1	1	319	863	37	16	18.326502	faa
2	1	43	0	0	0	459	787	88	113	-1	
3	1	43	1	0	0	459	787	88	113	-1	
4	1	43	1	1	0	459	787	88	113	-1	
5	1	43	1	1	1	459	787	88	113	39.769188	ky
2	1	44	0	0	0	977	840	52	61	-1	
3	1	44	1	0	0	977	840	52	61	-1	
4	1	44	1	1	0	977	840	52	61	-1	
5	1	44	1	1	1	977	840	52	61	28.644142	Ay
2	1	45	0	0	0	1254	857	50	44	-1	
3	1	45	1	0	0	1254	857	50	44	-1	
4	1	45	1	1	0	1254	857	50	44	-1	
5	1	45	1	1	1	1254	857	50	44	37.945534	G
2	1	46	0	0	0	1331	828	18	46	-1	
3	1	46	1	0	0	1331	828	18	46	-1	
4	1	46	1	1	0	1331	828	18	46	-1	
5	1	46	1	1	1	1331	828	18	46	0.000000	U
2	1	47	0	0	0	1547	813	102	67	-1	
3	1	47	1	0	0	1547	813	102	67	-1	
4	1	47	1	1	0	1547	813	102	67	-1	
5	1	47	1	1	1	1547	813	102	67	38.030006	Fy
2	1	48	0	0	0	668	915	23	28	-1	
3	1	48	1	0	0	668	915	23	28	-1	
4	1	48	1	1	0	668	915	23	28	-1	
5	1	48	1	1	1	668	915	23	28	23.579102	g
2	1	49	0	0	0	929	930	34	15	-1	
3	1	49	1	0	0	929	930	34	15	-1	
4	1	49	1	1	0	929	930	34	15	-1	
5	1	49	1	1	1	929	930	34	15	49.179817	Ve.
2	1	50	0	0	0	1514	909	53	29	-1	
3	1	50	1	0	0	1514	909	53	29	-1	
4	1	50	1	1	0	1514	909	53	29	-1	
5	1	50	1	1	1	1514	909	53	29	43.851303	>
2	1	51	0	0	0	459	915	62	57	-1	
3	1	51	1	0	0	459	915	62	57	-1	
4	1	51	1	1	0	459	915	62	57	-1	
5	1	51	1	1	1	459	915	62	57	33.458405	=)
2	1	52	0	0	0	582	967	21	19	-1	
3	1	52	1	0	0	582	967	21	19	-1	
4	1	52	1	1	0	582	967	21	19	-1	
5	1	52	1	1	1	582	967	21	19	60.494835	4
2	1	53	0	0	0	1376	966	76	24	-1	
3	1	53	1	0	0	1376	966	76	24	-1	
4	1	53	1	1	0	1376	966	76	24	-1	
5	1	53	1	1	1	1376	974	8	14	11.530991	\
5	1	53	1	1	2	1430	966	22	24	26.496407	J
2	1	54	0	0	0	316	952	75	44	-1	
3	1	54	1	0	0	316	952	75	44	-1	
4	1	54	1	1	0	316	952	75	44	-1	
5	1	54	1	1	1	316	952	75	44	55.394054	NZ
2	1	55	0	0	0	785	982	99	28	-1	
3	1	55	1	0	0	785	982	99	28	-1	
4	1	55	1	1	0	785	982	99	28	-1	
5	1	55	1	1	1	785	982	99	28	12.262745	Bit
2	1	56	0	0	0	832	1000	108	69	-1	
3	1	56	1	0	0	832	1000	108	69	-1	
4	1	56	1	1	0	832	1000	108	69	-1	
5	1	56	1	1	1	832	1000	108	69	62.100391	Ws
2	1	57	0	0	0	932	1014	28	27	-1	
3	1	57	1	0	0	932	1014	28	27	-1	
4	1	57	1	1	0	932	1014	28	27	-1	
5	1	57	1	1	1	932	1014	28	27	27.813244	NN
2	1	58	0	0	0	998	1020	37	22	-1	
3	1	58	1	0	0	998	1020	37	22	-1	
4	1	58	1	1	0	998	1020	37	22	-1	
5	1	58	1	1	1	998	1020	37	22	55.098663	SY
2	1	59	0	0	0	1376	1025	26	21	-1	
3	1	59	1	0	0	1376	1025	26	21	-1	
4	1	59	1	1	0	1376	1025	26	21	-1	
5	1	59	1	1	1	1376	1025	26	21	27.233057	Kd
2	1	60	0	0	0	1467	990	119	74	-1	
3	1	60	1	0	0	1467	990	119	74	-1	
4	1	60	1	1	0	1467	990	119	74	-1	
5	1	60	1	1	1	1467	990	119	74	64.672798	SF
2	1	61	0	0	0	581	1085	21	20	-1	
3	1	61	1	0	0	581	1085	21	20	-1	
4	1	61	1	1	0	581	1085	21	20	-1	
5	1	61	1	1	1	581	1085	21	20	64.125038	ZN
2	1	62	0	0	0	609	1036	24	68	-1	
3	1	62	1	0	0	609	1036	24	68	-1	
4	1	62	1	1	0	609	1036	24	68	-1	
5	1	62	1	1	1	609	1036	24	68	53.303711	i
2	1	63	0	0	0	649	1041	29	67	-1	
3	1	63	1	0	0	649	1041	29	67	-1	
4	1	63	1	1	0	649	1041	29	67	-1	
5	1	63	1	1	1	649	1041	29	67	17.673569	i
2	1	64	0	0	0	677	1063	44	43	-1	
3	1	64	1	0	0	677	1063	44	43	-1	
4	1	64	1	1	0	677	1063	44	43	-1	
5	1	64	1	1	1	677	1063	44	43	54.016514	Axe
2	1	65	0	0	0	823	1044	215	69	-1	
3	1	65	1	0	0	823	1044	215	69	-1	
4	1	65	1	1	0	823	1044	215	69	-1	
5	1	65	1	1	1	823	1044	215	69	50.173882	A.
2	1	66	0	0	0	1200	966	49	147	-1	
3	1	66	1	0	0	1200	966	49	147	-1	
4	1	66	1	1	0	1200	966	49	147	-1	
5	1	66	1	1	1	1200	966	49	147	69.785027	|
2	1	67	0	0	0	1588	1002	90	112	-1	
3	1	67	1	0	0	1588	1002	90	112	-1	
4	1	67	1	1	0	1588	1002	90	112	-1	
5	1	67	1	1	1	1588	1002	90	112	39.071053	4
2	1	68	0	0	0	204	1199	111	3	-1	
3	1	68	1	0	0	204	1199	111	3	-1	
4	1	68	1	1	0	204	1199	111	3	-1	
5	1	68	1	1	1	204	1199	111	3	2.607317	Ag
2	1	69	0	0	0	255	1156	157	46	-1	
3	1	69	1	0	0	255	1156	157	46	-1	
4	1	69	1	1	0	255	1156	157	46	-1	
5	1	69	1	1	1	255	1156	44	31	96.375175	He
5	1	69	1	1	2	317	1156	95	46	80.086441	plays
2	1	70	0	0	0	326	1199	137	4	-1	
3	1	70	1	0	0	326	1199	137	4	-1	
4	1	70	1	1	0	326	1199	137	4	-1	
5	1	70	1	1	1	326	1199	43	3	0.000000	manaoe4
5	1	70	1	1	2	372	1199	10	3	0.000000	如
5	1	70	1	1	3	386	1199	77	4	0.000000	<veosnaooeo
2	1	71	0	0	0	480	1171	185	44	-1	
3	1	71	1	0	0	480	1171	185	44	-1	
4	1	71	1	1	0	480	1171	185	44	-1	
5	1	71	1	1	1	480	1171	57	33	96.665428	the
5	1	71	1	1	2	552	1173	113	42	96.183678	piano.
2	1	72	0	0	0	1551	1174	119	31	-1	
3	1	72	1	0	0	1551	1174	119	31	-1	
4	1	72	1	1	0	1551	1174	119	31	-1	
5	1	72	1	1	1	1551	1174	119	31	95.852798	tennis.
2	1	73	0	0	0	154	1228	148	44	-1	
3	1	73	1	0	0	154	1228	148	44	-1	
4	1	73	1	1	0	154	1228	148	44	-1	
5	1	73	1	1	1	154	1229	20	32	96.805229	2
5	1	73	1	1	2	203	1228	99	44	96.805229	They
2	1	74	0	0	0	701	1228	357	44	-1	
3	1	74	1	0	0	701	1228	357	44	-1	
4	1	74	1	1	0	701	1228	357	44	-1	
5	1	74	1	1	1	701	1229	35	32	96.176598	in
5	1	74	1	1	2	752	1240	17	21	96.176598	a
5	1	74	1	1	3	783	1240	81	32	96.288895	very
5	1	74	1	1	4	878	1228	59	44	96.874779	big
5	1	74	1	1	5	950	1228	108	34	96.416321	house
2	1	75	0	0	0	1551	1228	362	34	-1	
3	1	75	1	0	0	1551	1228	362	34	-1	
4	1	75	1	1	0	1551	1228	362	34	-1	
5	1	75	1	1	1	1551	1237	36	25	96.487488	to
5	1	75	1	1	2	1603	1228	57	34	96.693993	the
5	1	75	1	1	3	1676	1230	132	32	96.601616	cinema
5	1	75	1	1	4	1811	1224	16	48	96.862625	a
5	1	75	1	1	5	1855	1229	58	33	96.226936	lot.
2	1	76	0	0	0	588	1284	234	34	-1	
3	1	76	1	0	0	588	1284	234	34	-1	
4	1	76	1	1	0	588	1284	234	34	-1	
5	1	76	1	1	1	588	1296	16	21	95.992126	a
5	1	76	1	1	2	619	1284	50	33	95.992126	lot
5	1	76	1	1	3	684	1284	43	33	96.091103	of
5	1	76	1	1	4	734	1284	88	34	96.939728	fruit.
2	1	77	0	0	0	1551	1285	373	44	-1	
3	1	77	1	0	0	1551	1285	373	44	-1	
4	1	77	1	1	0	1551	1285	373	44	-1	
5	1	77	1	1	1	1551	1297	101	21	96.775360	seven
5	1	77	1	1	2	1668	1285	102	33	95.654289	hours
5	1	77	1	1	3	1786	1297	16	21	95.654289	a
5	1	77	1	1	4	1818	1285	106	44	96.452248	night.
2	1	78	0	0	0	22	1373	56	32	-1	
3	1	78	1	0	0	22	1373	56	32	-1	
4	1	78	1	1	0	22	1373	56	32	-1	
5	1	78	1	1	1	22	1373	56	32	25.050663	YS
2	1	79	0	0	0	456	1400	10	8	-1	
3	1	79	1	0	0	456	1400	10	8	-1	
4	1	79	1	1	0	456	1400	10	8	-1	
5	1	79	1	1	1	456	1400	10	8	79.440895	N
2	1	80	0	0	0	202	1446	81	34	-1	
3	1	80	1	0	0	202	1446	81	34	-1	
4	1	80	1	1	0	202	1446	81	34	-1	
5	1	80	1	1	1	202	1446	81	34	96.321739	boil
2	1	81	0	0	0	356	1447	101	33	-1	
3	1	81	1	0	0	356	1447	101	33	-1	
4	1	81	1	1	0	356	1447	101	33	-1	
5	1	81	1	1	1	356	1447	101	33	96.597374	close
2	1	82	0	0	0	531	1453	84	27	-1	
3	1	82	1	0	0	531	1453	84	27	-1	
4	1	82	1	1	0	531	1453	84	27	-1	
5	1	82	1	1	1	531	1453	84	27	96.858849	cost
2	1	83	0	0	0	688	1453	84	27	-1	
3	1	83	1	0	0	688	1453	84	27	-1	
4	1	83	1	1	0	688	1453	84	27	-1	
5	1	83	1	1	1	688	1453	84	27	96.680580	cost
2	1	84	0	0	0	843	1446	74	34	-1	
3	1	84	1	0	0	843	1446	74	34	-1	
4	1	84	1	1	0	843	1446	74	34	-1	
5	1	84	1	1	1	843	1446	74	34	96.362228	like
2	1	85	0	0	0	990	1447	74	33	-1	
3	1	85	1	0	0	990	1447	74	33	-1	
4	1	85	1	1	0	990	1447	74	33	-1	
5	1	85	1	1	1	990	1447	74	33	95.888039	like
2	1	86	0	0	0	1137	1453	106	27	-1	
3	1	86	1	0	0	1137	1453	106	27	-1	
4	1	86	1	1	0	1137	1453	106	27	-1	
5	1	86	1	1	1	1137	1453	106	27	96.725693	meet
2	1	87	0	0	0	1316	1458	102	33	-1	
3	1	87	1	0	0	1316	1458	102	33	-1	
4	1	87	1	1	0	1316	1458	102	33	-1	
5	1	87	1	1	1	1316	1458	102	33	95.927628	open
2	1	88	0	0	0	1480	1447	129	44	-1	
3	1	88	1	0	0	1480	1447	129	44	-1	
4	1	88	1	1	0	1480	1447	129	44	-1	
5	1	88	1	1	1	1480	1447	129	44	81.212708	“speak
2	1	89	0	0	0	1680	1447	109	33	-1	
3	1	89	1	0	0	1680	1447	109	33	-1	
4	1	89	1	1	0	1680	1447	109	33	-1	
5	1	89	1	1	1	1680	1447	109	33	96.782661	teach
2	1	90	0	0	0	1861	1447	104	33	-1	
3	1	90	1	0	0	1861	1447	104	33	-1	
4	1	90	1	1	0	1861	1447	104	33	-1	
5	1	90	1	1	1	1861	1447	104	33	96.815475	wash
2	1	91	0	0	0	203	1506	644	59	-1	
3	1	91	1	0	0	203	1506	644	59	-1	
4	1	91	1	1	0	203	1506	644	59	-1	
5	1	91	1	1	1	203	1522	107	32	81.368721	Maria
5	1	91	1	1	2	310	1502	74	67	0.000000	......
5	1	91	1	1	3	394	1549	159	4	0.000000	220°...
5	1	91	1	1	4	569	1521	77	34	96.293625	four
5	1	91	1	1	5	659	1522	188	43	95.830925	languages.
2	1	92	0	0	0	203	1577	668	45	-1	
3	1	92	1	0	0	203	1577	668	45	-1	
4	1	92	1	1	0	203	1577	668	45	-1	
5	1	92	1	1	1	203	1577	76	34	96.326393	The
5	1	92	1	1	2	294	1578	100	44	96.226425	shops
5	1	92	1	1	3	410	1579	34	32	96.689735	in
5	1	92	1	1	4	460	1577	57	34	96.805824	the
5	1	92	1	1	5	533	1579	68	42	96.801590	city
5	1	92	1	1	6	616	1586	113	25	96.766869	centre
5	1	92	1	1	7	746	1578	125	44	97.008095	usually
2	1	93	0	0	0	1210	1578	527	44	-1	
3	1	93	1	0	0	1210	1578	527	44	-1	
4	1	93	1	1	0	1210	1578	527	44	-1	
5	1	93	1	1	1	1210	1587	31	24	95.656685	at
5	1	93	1	1	2	1257	1580	20	31	93.292145	9
5	1	93	1	1	3	1293	1578	136	34	90.576546	o’clock
5	1	93	1	1	4	1444	1580	36	31	96.343575	in
5	1	93	1	1	5	1495	1578	57	33	96.786682	the
5	1	93	1	1	6	1567	1580	170	42	96.038071	morning.
2	1	94	0	0	0	203	1634	352	44	-1	
3	1	94	1	0	0	203	1634	352	44	-1	
4	1	94	1	1	0	203	1634	352	44	-1	
5	1	94	1	1	1	203	1634	75	33	96.446991	The
5	1	94	1	1	2	294	1635	82	43	96.360809	City
5	1	94	1	1	3	391	1636	164	31	96.246574	Museum
2	1	95	0	0	0	895	1634	513	45	-1	
3	1	95	1	0	0	895	1634	513	45	-1	
4	1	95	1	1	0	895	1634	513	45	-1	
5	1	95	1	1	1	895	1644	31	24	96.687729	at
5	1	95	1	1	2	941	1636	19	32	91.765778	5
5	1	95	1	1	3	977	1634	136	34	91.733566	o’clock
5	1	95	1	1	4	1128	1636	36	32	96.997887	in
5	1	95	1	1	5	1179	1634	57	34	96.758110	the
5	1	95	1	1	6	1252	1636	156	43	95.236137	evening.
2	1	96	0	0	0	203	1691	415	33	-1	
3	1	96	1	0	0	203	1691	415	33	-1	
4	1	96	1	1	0	203	1691	415	33	-1	
5	1	96	1	1	1	203	1692	86	32	96.063408	Tina
5	1	96	1	1	2	305	1692	24	32	94.749924	is
5	1	96	1	1	3	345	1703	16	21	94.749924	a
5	1	96	1	1	4	377	1691	143	33	96.217850	teacher.
5	1	96	1	1	5	552	1691	66	33	96.682724	She
2	1	97	0	0	0	958	1691	593	44	-1	
3	1	97	1	0	0	958	1691	593	44	-1	
4	1	97	1	1	0	958	1691	593	44	-1	
5	1	97	1	1	1	958	1691	231	33	96.297989	mathematics
5	1	97	1	1	2	1204	1700	37	24	96.551643	to
5	1	97	1	1	3	1256	1703	119	32	96.765930	young
5	1	97	1	1	4	1389	1691	162	34	96.380775	children.
2	1	98	0	0	0	203	1747	536	44	-1	
3	1	98	1	0	0	203	1747	536	44	-1	
4	1	98	1	1	0	203	1747	536	44	-1	
5	1	98	1	1	1	203	1749	65	42	96.310944	My
5	1	98	1	1	2	276	1747	64	44	96.966705	job
5	1	98	1	1	3	356	1748	25	32	96.966705	is
5	1	98	1	1	4	396	1759	80	32	97.001930	very
5	1	98	1	1	5	491	1749	205	42	96.486847	interesting.
5	1	98	1	1	6	728	1749	11	31	87.117249	I
2	1	99	0	0	0	1080	1747	280	45	-1	
3	1	99	1	0	0	1080	1747	280	45	-1	
4	1	99	1	1	0	1080	1747	280	45	-1	
5	1	99	1	1	1	1080	1760	16	21	94.395866	a
5	1	99	1	1	2	1111	1747	50	34	94.395866	lot
5	1	99	1	1	3	1176	1747	43	34	96.782890	of
5	1	99	1	1	4	1226	1747	134	45	96.823647	people.
2	1	100	0	0	0	204	1803	684	44	-1	
3	1	100	1	0	0	204	1803	684	44	-1	
4	1	100	1	1	0	204	1803	684	44	-1	
5	1	100	1	1	1	204	1804	122	33	92.306892	Peter’s
5	1	100	1	1	2	342	1815	54	22	96.918831	car
5	1	100	1	1	3	410	1805	24	32	96.918831	is
5	1	100	1	1	4	450	1803	119	44	96.589134	always
5	1	100	1	1	5	585	1804	95	43	95.695503	dirty.
5	1	100	1	1	6	712	1805	55	32	96.976204	He
5	1	100	1	1	7	783	1816	105	21	96.690964	never
2	1	101	0	0	0	1225	1805	35	32	-1	
3	1	101	1	0	0	1225	1805	35	32	-1	
4	1	101	1	1	0	1225	1805	35	32	-1	
5	1	101	1	1	1	1225	1805	35	32	94.645294	it.
2	1	102	0	0	0	205	1860	402	44	-1	
3	1	102	1	0	0	205	1860	402	44	-1	
4	1	102	1	1	0	205	1860	402	44	-1	
5	1	102	1	1	1	205	1860	95	33	97.005600	Food
5	1	102	1	1	2	316	1861	24	32	95.522995	is
5	1	102	1	1	3	356	1861	191	43	95.522995	expensive.
5	1	102	1	1	4	579	1862	28	31	96.143791	It
2	1	103	0	0	0	945	1860	285	44	-1	
3	1	103	1	0	0	945	1860	285	44	-1	
4	1	103	1	1	0	945	1860	285	44	-1	
5	1	103	1	1	1	945	1873	17	21	95.468208	a
5	1	103	1	1	2	977	1860	49	34	95.468208	lot
5	1	103	1	1	3	1041	1860	44	34	96.850067	of
5	1	103	1	1	4	1092	1872	138	32	95.688599	money.
2	1	104	0	0	0	204	1916	511	44	-1	
3	1	104	1	0	0	204	1916	511	44	-1	
4	1	104	1	1	0	204	1916	511	44	-1	
5	1	104	1	1	1	204	1916	105	34	96.878754	Shoes
5	1	104	1	1	2	325	1929	53	21	96.553322	are
5	1	104	1	1	3	394	1918	192	42	96.362274	expensive.
5	1	104	1	1	4	616	1916	99	44	96.479362	They
2	1	105	0	0	0	1054	1916	285	45	-1	
3	1	105	1	0	0	1054	1916	285	45	-1	
4	1	105	1	1	0	1054	1916	285	45	-1	
