level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	9	1	1	0	230	373	429	34	-1	
5	1	9	1	1	1	230	375	27	32	96.884239	Is
5	1	9	1	1	2	272	373	104	34	96.307915	Linda
5	1	9	1	1	3	391	373	90	34	95.211540	from
5	1	9	1	1	4	495	374	164	33	95.211540	London?
2	1	10	0	0	0	841	373	281	43	-1	
3	1	10	1	0	0	841	373	281	43	-1	
4	1	10	1	1	0	841	373	281	43	-1	
5	1	10	1	1	1	841	373	31	33	92.890862	C
5	1	10	1	1	2	888	373	68	33	95.123062	Yes,
5	1	10	1	1	3	982	384	71	32	96.327461	you
5	1	10	1	1	4	1069	384	53	21	96.804924	are
2	1	11	0	0	0	228	430	191	33	-1	
3	1	11	1	0	0	228	430	191	33	-1	
4	1	11	1	1	0	228	430	191	33	-1	
5	1	11	1	1	1	228	431	69	32	95.994453	Am
5	1	11	1	1	2	313	432	11	31	78.331871	I
5	1	11	1	1	3	340	430	79	33	96.336899	late?
2	1	12	0	0	0	840	430	220	42	-1	
3	1	12	1	0	0	840	430	220	42	-1	
4	1	12	1	1	0	840	430	220	42	-1	
5	1	12	1	1	1	840	430	33	31	93.225731	D
5	1	12	1	1	2	889	430	65	42	96.329155	My
5	1	12	1	1	3	968	437	92	25	96.713280	sister
2	1	13	0	0	0	228	486	370	34	-1	
3	1	13	1	0	0	228	486	370	34	-1	
4	1	13	1	1	0	228	486	370	34	-1	
5	1	13	1	1	1	228	486	155	34	90.706116	Where’s
5	1	13	1	1	2	397	487	80	32	96.352455	Ann
5	1	13	1	1	3	493	486	105	34	96.678642	from?
2	1	14	0	0	0	838	484	155	34	-1	
3	1	14	1	0	0	838	484	155	34	-1	
4	1	14	1	1	0	838	484	155	34	-1	
5	1	14	1	1	1	838	486	27	31	92.584290	E
5	1	14	1	1	2	888	484	105	34	96.771851	Black
2	1	15	0	0	0	227	542	453	45	-1	
3	1	15	1	0	0	227	542	453	45	-1	
4	1	15	1	1	0	227	542	453	45	-1	
5	1	15	1	1	1	227	542	102	34	96.653908	What
5	1	15	1	1	2	342	542	116	34	96.855988	colour
5	1	15	1	1	3	469	555	24	21	96.985397	is
5	1	15	1	1	4	505	555	86	31	96.407257	your
5	1	15	1	1	5	603	542	77	45	96.407257	bag?
2	1	16	0	0	0	841	540	300	34	-1	
3	1	16	1	0	0	841	540	300	34	-1	
4	1	16	1	1	0	841	540	300	34	-1	
5	1	16	1	1	1	841	542	22	32	92.767738	F
5	1	16	1	1	2	890	542	60	32	95.735863	No,
5	1	16	1	1	3	978	549	51	25	96.624039	it’s
5	1	16	1	1	4	1044	540	97	34	96.579834	black
2	1	17	0	0	0	228	599	316	44	-1	
3	1	17	1	0	0	228	599	316	44	-1	
4	1	17	1	1	0	228	599	316	44	-1	
5	1	17	1	1	1	228	601	67	31	96.606216	Are
5	1	17	1	1	2	309	611	71	32	96.561127	you
5	1	17	1	1	3	395	599	149	44	96.426170	hungry?
2	1	18	0	0	0	841	597	268	45	-1	
3	1	18	1	0	0	841	597	268	45	-1	
4	1	18	1	1	0	841	597	268	45	-1	
5	1	18	1	1	1	841	598	32	33	93.285683	G
5	1	18	1	1	2	890	599	38	31	96.013603	In
5	1	18	1	1	3	941	609	90	32	96.251991	your
5	1	18	1	1	4	1043	597	66	45	96.703766	bag
2	1	19	0	0	0	230	657	303	42	-1	
3	1	19	1	0	0	230	657	303	42	-1	
4	1	19	1	1	0	230	657	303	42	-1	
5	1	19	1	1	1	230	657	94	32	96.072731	How
5	1	19	1	1	2	339	667	25	22	96.072731	is
5	1	19	1	1	3	380	657	153	42	96.407021	George?
2	1	20	0	0	0	840	654	420	33	-1	
3	1	20	1	0	0	840	654	420	33	-1	
4	1	20	1	1	0	840	654	420	33	-1	
5	1	20	1	1	1	840	655	36	32	93.143944	H
5	1	20	1	1	2	890	655	60	32	96.624100	No,
5	1	20	1	1	3	978	654	85	33	96.876961	she’s
5	1	20	1	1	4	1077	655	183	32	96.307648	American
2	1	21	0	0	0	227	712	378	34	-1	
3	1	21	1	0	0	227	712	378	34	-1	
4	1	21	1	1	0	227	712	378	34	-1	
5	1	21	1	1	1	227	712	123	34	50.206188	Who’s
5	1	21	1	1	2	366	712	69	33	96.195587	that
5	1	21	1	1	3	449	713	156	32	96.195587	woman?
2	1	22	0	0	0	841	710	231	44	-1	
3	1	22	1	0	0	841	710	231	44	-1	
4	1	22	1	1	0	841	710	231	44	-1	
5	1	22	1	1	1	841	712	12	31	89.510208	I
5	1	22	1	1	2	888	711	92	43	89.510208	Very
5	1	22	1	1	3	993	710	79	34	96.266304	well
2	1	23	0	0	0	25	827	52	32	-1	
3	1	23	1	0	0	25	827	52	32	-1	
4	1	23	1	1	0	25	827	52	32	-1	
5	1	23	1	1	1	25	827	52	32	91.874298	2.2
2	1	24	0	0	0	159	821	301	43	-1	
3	1	24	1	0	0	159	821	301	43	-1	
4	1	24	1	1	0	159	821	301	43	-1	
5	1	24	1	1	1	159	821	123	42	93.684265	根据
5	1	24	1	1	2	295	835	9	25	93.264404	下
5	1	24	1	1	3	301	822	40	41	93.060837	列
5	1	24	1	1	4	354	824	41	40	82.314713	词
5	1	24	1	1	5	397	824	40	39	92.715340	语
5	1	24	1	1	6	437	824	23	36	90.039391	写
2	1	25	0	0	0	478	822	165	41	-1	
3	1	25	1	0	0	478	822	165	41	-1	
4	1	25	1	1	0	478	822	165	41	-1	
5	1	25	1	1	1	478	822	165	41	93.078964	出
5	1	25	1	1	2	536	818	41	53	87.751411	疑
5	1	25	1	1	3	576	818	34	53	7.032824	间
5	1	25	1	1	4	609	818	38	53	23.119770	各
2	1	26	0	0	0	205	899	537	45	-1	
3	1	26	1	0	0	205	899	537	45	-1	
4	1	26	1	1	0	205	899	537	45	-1	
5	1	26	1	1	1	205	900	36	42	93.269608	(is
5	1	26	1	1	2	267	901	8	32	93.080490	/
5	1	26	1	1	3	292	908	31	25	96.378403	at
5	1	26	1	1	4	337	899	105	34	93.283310	home
5	1	26	1	1	5	459	901	18	32	93.283310	/
5	1	26	1	1	6	492	912	89	32	96.919495	your
5	1	26	1	1	7	594	899	148	44	95.781616	mother)
2	1	27	0	0	0	868	887	445	42	-1	
3	1	27	1	0	0	868	887	445	42	-1	
4	1	27	1	1	0	868	887	445	42	-1	
5	1	27	1	1	1	868	888	29	31	67.714371	Is
5	1	27	1	1	2	910	897	83	32	96.795914	your
5	1	27	1	1	3	1008	887	136	32	96.474022	mother
5	1	27	1	1	4	1158	891	43	28	96.615944	at
5	1	27	1	1	5	1216	888	97	31	79.152588	home
2	1	28	0	0	0	867	943	401	42	-1	
3	1	28	1	0	0	867	943	401	42	-1	
4	1	28	1	1	0	867	943	401	42	-1	
5	1	28	1	1	1	867	943	64	32	95.456718	Are
5	1	28	1	1	2	944	953	83	32	95.456718	your
5	1	28	1	1	3	1043	948	148	37	95.823586	parents
5	1	28	1	1	4	1206	943	62	32	96.001167	well
2	1	29	0	0	0	205	956	485	45	-1	
3	1	29	1	0	0	205	956	485	45	-1	
4	1	29	1	1	0	205	956	485	45	-1	
5	1	29	1	1	1	205	957	99	43	96.590340	(your
5	1	29	1	1	2	316	965	131	36	93.262024	parents
5	1	29	1	1	3	464	958	17	32	93.262024	/
5	1	29	1	1	4	498	969	53	21	93.169533	are
5	1	29	1	1	5	567	958	17	32	93.169533	/
5	1	29	1	1	6	600	956	90	44	96.618469	well)
2	1	30	0	0	0	205	1013	501	44	-1	
3	1	30	1	0	0	205	1013	501	44	-1	
4	1	30	1	1	0	205	1013	501	44	-1	
5	1	30	1	1	1	205	1014	207	43	93.227837	(interesting
5	1	30	1	1	2	427	1014	17	32	93.227837	/
5	1	30	1	1	3	460	1025	25	21	93.135719	is
5	1	30	1	1	4	502	1015	17	31	92.366745	/
5	1	30	1	1	5	534	1025	89	31	96.604271	your
5	1	30	1	1	6	630	1013	76	44	96.854210	job)
2	1	31	0	0	0	204	1069	560	44	-1	
3	1	31	1	0	0	204	1069	560	44	-1	
4	1	31	1	1	0	204	1069	560	44	-1	
5	1	31	1	1	1	204	1069	69	43	96.275276	(the
5	1	31	1	1	2	289	1069	100	44	93.222313	shops
5	1	31	1	1	3	405	1071	18	32	93.150635	/
5	1	31	1	1	4	439	1082	54	21	93.191772	are
5	1	31	1	1	5	509	1071	17	32	93.034996	/
5	1	31	1	1	6	543	1081	92	32	96.757195	open
5	1	31	1	1	7	650	1069	114	44	96.919075	today)
2	1	32	0	0	0	205	1125	501	44	-1	
3	1	32	1	0	0	205	1125	501	44	-1	
4	1	32	1	1	0	205	1125	501	44	-1	
5	1	32	1	1	1	205	1125	102	43	93.190407	(from
5	1	32	1	1	2	321	1127	18	32	93.190407	/
5	1	32	1	1	3	355	1125	115	34	93.245468	where
5	1	32	1	1	4	487	1127	17	32	92.881561	/
5	1	32	1	1	5	520	1138	70	31	93.268013	you
5	1	32	1	1	6	608	1127	16	33	90.996361	/
5	1	32	1	1	7	641	1127	65	42	96.745102	are)
2	1	33	0	0	0	205	1182	582	44	-1	
3	1	33	1	0	0	205	1182	582	44	-1	
4	1	33	1	1	0	205	1182	582	44	-1	
5	1	33	1	1	1	205	1182	192	43	96.633499	(interested
5	1	33	1	1	2	411	1194	35	21	96.422562	in
5	1	33	1	1	3	461	1191	91	35	93.055450	sport
5	1	33	1	1	4	568	1183	17	32	93.055450	/
5	1	33	1	1	5	601	1194	71	32	93.249275	you
5	1	33	1	1	6	677	1178	18	52	93.158653	/
5	1	33	1	1	7	722	1183	65	42	96.846016	are)
2	1	34	0	0	0	205	1239	593	44	-1	
3	1	34	1	0	0	205	1239	593	44	-1	
4	1	34	1	1	0	205	1239	593	44	-1	
5	1	34	1	1	1	205	1239	36	42	93.264038	(is
5	1	34	1	1	2	258	1240	17	32	93.240051	/
5	1	34	1	1	3	292	1251	79	21	96.339943	near
5	1	34	1	1	4	385	1239	80	33	93.104202	here
5	1	34	1	1	5	482	1240	16	32	93.104202	/
5	1	34	1	1	6	516	1239	56	33	97.010803	the
5	1	34	1	1	7	587	1247	77	36	96.918724	post
5	1	34	1	1	8	679	1239	119	42	96.373604	office)
2	1	35	0	0	0	204	1295	595	44	-1	
3	1	35	1	0	0	204	1295	595	44	-1	
4	1	35	1	1	0	204	1295	595	44	-1	
5	1	35	1	1	1	204	1295	44	43	96.874695	(at
5	1	35	1	1	2	262	1295	119	33	93.286423	school
5	1	35	1	1	3	397	1297	17	32	93.286423	/
5	1	35	1	1	4	431	1307	53	21	92.831276	are
5	1	35	1	1	5	501	1297	17	32	92.469269	/
5	1	35	1	1	6	533	1307	89	32	96.897934	your
5	1	35	1	1	7	636	1295	163	43	96.602150	children)
2	1	36	0	0	0	205	1351	440	44	-1	
3	1	36	1	0	0	205	1351	440	44	-1	
4	1	36	1	1	0	205	1351	440	44	-1	
5	1	36	1	1	1	205	1352	81	43	93.270233	(you
5	1	36	1	1	2	291	1347	19	52	93.229958	/
5	1	36	1	1	3	337	1364	52	21	93.189804	are
5	1	36	1	1	4	407	1353	16	31	93.144417	/
5	1	36	1	1	5	439	1351	64	34	93.265038	late
5	1	36	1	1	6	520	1353	17	32	93.105064	/
5	1	36	1	1	7	553	1351	92	44	96.789780	why)
2	1	37	0	0	0	25	1441	53	32	-1	
3	1	37	1	0	0	25	1441	53	32	-1	
4	1	37	1	1	0	25	1441	53	32	-1	
5	1	37	1	1	1	25	1441	53	32	93.933914	2.3
2	1	38	0	0	0	159	1437	164	38	-1	
3	1	38	1	0	0	159	1437	164	38	-1	
4	1	38	1	1	0	159	1437	164	38	-1	
5	1	38	1	1	1	159	1437	30	38	96.259659	用
5	1	38	1	1	2	227	1439	96	34	96.463943	What
2	1	39	0	0	0	392	1435	120	45	-1	
3	1	39	1	0	0	392	1435	120	45	-1	
4	1	39	1	1	0	392	1435	120	45	-1	
5	1	39	1	1	1	392	1435	23	45	87.878769	|
5	1	39	1	1	2	428	1439	84	35	96.202911	Who
2	1	40	0	0	0	582	1436	161	44	-1	
3	1	40	1	0	0	582	1436	161	44	-1	
4	1	40	1	1	0	582	1436	161	44	-1	
5	1	40	1	1	1	582	1436	11	44	76.901070	|
5	1	40	1	1	2	608	1439	135	35	96.149857	Where
2	1	41	0	0	0	813	1435	152	45	-1	
3	1	41	1	0	0	813	1435	152	45	-1	
4	1	41	1	1	0	813	1435	152	45	-1	
5	1	41	1	1	1	813	1435	10	45	65.516151	|
5	1	41	1	1	2	840	1439	125	35	75.857918	How
5	1	41	1	1	3	930	1431	37	54	75.857918	..
2	1	42	0	0	0	1001	1435	213	42	-1	
3	1	42	1	0	0	1001	1435	213	42	-1	
4	1	42	1	1	0	1001	1435	213	42	-1	
5	1	42	1	1	1	1001	1435	213	42	96.486122	完成
5	1	42	1	1	2	1110	1431	39	55	93.253372	下
5	1	42	1	1	3	1148	1431	42	55	93.033951	列
5	1	42	1	1	4	1189	1431	28	55	61.921318	问
2	1	43	0	0	0	1207	1437	77	40	-1	
3	1	43	1	0	0	1207	1437	77	40	-1	
4	1	43	1	1	0	1207	1437	77	40	-1	
5	1	43	1	1	1	1207	1437	7	39	54.321732	1
5	1	43	1	1	2	1227	1438	57	39	22.407227	fi,
2	1	44	0	0	0	511	1510	57	54	-1	
3	1	44	1	0	0	511	1510	57	54	-1	
4	1	44	1	1	0	511	1510	57	54	-1	
5	1	44	1	1	1	511	1510	57	54	33.578804	六
2	1	45	0	0	0	158	1567	125	71	-1	
3	1	45	1	0	0	158	1567	125	71	-1	
4	1	45	1	1	0	158	1567	125	71	-1	
5	1	45	1	1	1	158	1567	125	71	5.792484	i
2	1	46	0	0	0	786	1562	1071	78	-1	
3	1	46	1	0	0	786	1562	1071	78	-1	
4	1	46	1	1	0	786	1562	1071	78	-1	
5	1	46	1	1	1	786	1578	76	32	96.482773	How
5	1	46	1	1	2	875	1587	59	23	96.482773	are
5	1	46	1	1	3	1002	1599	88	31	96.857925	your
5	1	46	1	1	4	1103	1564	148	76	84.158684	parents?
5	1	46	1	1	5	1269	1568	20	68	84.158684	\
5	1	46	1	1	6	1342	1562	90	77	43.594215	{Tl
5	1	46	1	1	7	1425	1585	115	44	92.738976	hey’re
5	1	46	1	1	8	1555	1597	81	32	96.804771	very
5	1	46	1	1	9	1650	1585	78	33	96.492928	well
5	1	46	1	1	10	1780	1566	77	68	40.587940	\
2	1	47	0	0	0	1010	1643	240	44	-1	
3	1	47	1	0	0	1010	1643	240	44	-1	
4	1	47	1	1	0	1010	1643	240	44	-1	
5	1	47	1	1	1	1010	1643	57	33	96.386734	the
5	1	47	1	1	2	1081	1643	62	34	97.014076	bus
5	1	47	1	1	3	1158	1645	92	42	96.681366	stop?
2	1	48	0	0	0	1393	1639	437	34	-1	
3	1	48	1	0	0	1393	1639	437	34	-1	
4	1	48	1	1	0	1393	1639	437	34	-1	
5	1	48	1	1	1	1393	1641	45	31	96.813126	At
5	1	48	1	1	2	1452	1639	57	34	96.758385	the
5	1	48	1	1	3	1526	1639	67	34	96.409866	end
5	1	48	1	1	4	1608	1639	43	34	96.735046	of
5	1	48	1	1	5	1659	1639	57	34	96.305099	the
5	1	48	1	1	6	1731	1648	99	25	96.875793	street
2	1	49	0	0	0	154	1700	20	32	-1	
3	1	49	1	0	0	154	1700	20	32	-1	
4	1	49	1	1	0	154	1700	20	32	-1	
5	1	49	1	1	1	154	1700	20	32	59.732971	3
2	1	50	0	0	0	981	1699	271	44	-1	
3	1	50	1	0	0	981	1699	271	44	-1	
4	1	50	1	1	0	981	1699	271	44	-1	
5	1	50	1	1	1	981	1711	89	32	95.840538	your
5	1	50	1	1	2	1084	1699	168	34	95.817436	children?
2	1	51	0	0	0	1394	1696	308	33	-1	
3	1	51	1	0	0	1394	1696	308	33	-1	
4	1	51	1	1	0	1394	1696	308	33	-1	
5	1	51	1	1	1	1394	1698	78	31	96.550789	Five,
5	1	51	1	1	2	1500	1708	49	21	96.441139	six
5	1	51	1	1	3	1564	1696	66	33	96.331375	and
5	1	51	1	1	4	1644	1705	58	24	96.699829	ten
2	1	52	0	0	0	154	1757	21	31	-1	
3	1	52	1	0	0	154	1757	21	31	-1	
4	1	52	1	1	0	154	1757	21	31	-1	
5	1	52	1	1	1	154	1757	21	31	96.757553	4
2	1	53	0	0	0	983	1756	264	44	-1	
3	1	53	1	0	0	983	1756	264	44	-1	
4	1	53	1	1	0	983	1756	264	44	-1	
5	1	53	1	1	1	983	1756	92	33	96.721947	these
5	1	53	1	1	2	1091	1757	156	43	96.495590	oranges?
2	1	54	0	0	0	1392	1752	234	44	-1	
3	1	54	1	0	0	1392	1752	234	44	-1	
4	1	54	1	1	0	1392	1752	234	44	-1	
5	1	54	1	1	1	1392	1753	117	43	74.250168	£1.50
5	1	54	1	1	2	1525	1765	17	21	95.064941	a
5	1	54	1	1	3	1557	1752	69	34	95.669609	kilo
2	1	55	0	0	0	155	1813	18	32	-1	
3	1	55	1	0	0	155	1813	18	32	-1	
4	1	55	1	1	0	155	1813	18	32	-1	
5	1	55	1	1	1	155	1813	18	32	96.143333	5
2	1	56	0	0	0	860	1812	389	44	-1	
3	1	56	1	0	0	860	1812	389	44	-1	
4	1	56	1	1	0	860	1812	389	44	-1	
5	1	56	1	1	1	860	1824	88	32	96.201790	your
5	1	56	1	1	2	962	1812	165	34	96.201790	favourite
5	1	56	1	1	3	1142	1814	107	42	96.727890	sport?
2	1	57	0	0	0	1394	1808	118	45	-1	
3	1	57	1	0	0	1394	1808	118	45	-1	
4	1	57	1	1	0	1394	1808	118	45	-1	
5	1	57	1	1	1	1394	1808	118	45	96.700096	Skiing
2	1	58	0	0	0	1393	1864	310	45	-1	
3	1	58	1	0	0	1393	1864	310	45	-1	
4	1	58	1	1	0	1393	1864	310	45	-1	
5	1	58	1	1	1	1393	1865	115	34	92.599365	That’s
5	1	58	1	1	2	1522	1877	60	32	96.635933	my
5	1	58	1	1	3	1596	1864	107	34	96.563545	father
2	1	59	0	0	0	713	1868	528	45	-1	
3	1	59	1	0	0	713	1868	528	45	-1	
4	1	59	1	1	0	713	1868	528	45	-1	
5	1	59	1	1	1	713	1868	57	35	96.734604	the
5	1	59	1	1	2	786	1881	79	21	96.732758	man
5	1	59	1	1	3	880	1881	35	21	96.878059	in
5	1	59	1	1	4	931	1868	63	34	96.735130	this
5	1	59	1	1	5	1008	1868	233	45	96.744019	photograph?
2	1	60	0	0	0	154	1915	120	77	-1	
3	1	60	1	0	0	154	1915	120	77	-1	
4	1	60	1	1	0	154	1915	120	77	-1	
5	1	60	1	1	1	154	1915	120	77	55.950478	™
2	1	61	0	0	0	941	1918	556	78	-1	
3	1	61	1	0	0	941	1918	556	78	-1	
4	1	61	1	1	0	941	1918	556	78	-1	
5	1	61	1	1	1	941	1938	89	31	96.722397	your
5	1	61	1	1	2	1043	1938	80	20	96.950546	new
5	1	61	1	1	3	1137	1925	83	34	96.738701	shoe
5	1	61	1	1	4	1215	1921	32	75	0.000000	st
5	1	61	1	1	5	1342	1918	39	78	25.650883	5,
5	1	61	1	1	6	1400	1922	97	70	24.389282	Bleek
2	1	62	0	0	0	1784	1924	73	68	-1	
3	1	62	1	0	0	1784	1924	73	68	-1	
4	1	62	1	1	0	1784	1924	73	68	-1	
5	1	62	1	1	1	1784	1924	73	68	0.000000	yy,
2	1	63	0	0	0	25	2042	56	32	-1	
3	1	63	1	0	0	25	2042	56	32	-1	
4	1	63	1	1	0	25	2042	56	32	-1	
5	1	63	1	1	1	25	2042	56	32	95.359451	2.4
2	1	64	0	0	0	159	2036	485	41	-1	
3	1	64	1	0	0	159	2036	485	41	-1	
4	1	64	1	1	0	159	2036	485	41	-1	
5	1	64	1	1	1	159	2037	9	39	96.550591	根据
5	1	64	1	1	2	263	2036	44	41	93.134293	下
5	1	64	1	1	3	316	2036	33	41	91.606117	列
5	1	64	1	1	4	351	2037	156	40	76.278976	提示
5	1	64	1	1	5	434	2032	51	62	96.962570	和
5	1	64	1	1	6	484	2032	90	62	96.127174	回答
5	1	64	1	1	7	578	2038	66	39	90.358727	提问
2	1	65	0	0	0	1051	2038	137	143	-1	
3	1	65	1	0	0	1051	2038	137	143	-1	
4	1	65	1	1	0	1051	2038	137	143	-1	
5	1	65	1	1	1	1051	2038	137	143	0.000000	从
2	1	66	0	0	0	1604	2021	141	156	-1	
3	1	66	1	0	0	1604	2021	141	156	-1	
4	1	66	1	1	0	1604	2021	141	156	-1	
5	1	66	1	1	1	1604	2021	141	156	6.662407	如
2	1	67	0	0	0	461	2218	361	42	-1	
3	1	67	1	0	0	461	2218	361	42	-1	
4	1	67	1	1	0	461	2218	361	42	-1	
5	1	67	1	1	1	461	2219	129	32	89.000885	What’s
5	1	67	1	1	2	603	2229	84	31	95.631966	your
5	1	67	1	1	3	703	2218	119	33	95.631966	name?
2	1	68	0	0	0	158	2205	233	77	-1	
3	1	68	1	0	0	158	2205	233	77	-1	
4	1	68	1	1	0	158	2205	233	77	-1	
5	1	68	1	1	1	158	2236	13	31	49.958038	1
5	1	68	1	1	2	193	2205	77	77	0.000000	f(r
5	1	68	1	1	3	263	2235	128	42	94.274597	name?)
2	1	69	0	0	0	1183	2153	171	125	-1	
3	1	69	1	0	0	1183	2153	171	125	-1	
4	1	69	1	1	0	1183	2153	171	125	-1	
5	1	69	1	1	1	1183	2153	171	125	50.769302	六、
2	1	70	0	0	0	251	2291	221	42	-1	
3	1	70	1	0	0	251	2291	221	42	-1	
4	1	70	1	1	0	251	2291	221	42	-1	
5	1	70	1	1	1	251	2291	221	42	96.162422	(American?)
2	1	71	0	0	0	1453	2287	354	33	-1	
3	1	71	1	0	0	1453	2287	354	33	-1	
4	1	71	1	1	0	1453	2287	354	33	-1	
5	1	71	1	1	1	1453	2289	61	31	96.291840	No,
5	1	71	1	1	2	1543	2289	64	31	92.812950	I’m
5	1	71	1	1	3	1621	2287	186	33	95.920792	Australian
2	1	72	0	0	0	251	2346	196	44	-1	
3	1	72	1	0	0	251	2346	196	44	-1	
4	1	72	1	1	0	251	2346	196	44	-1	
5	1	72	1	1	1	251	2346	95	44	96.816460	(how
5	1	72	1	1	2	361	2346	86	44	96.122910	old?)
2	1	73	0	0	0	1454	2344	123	33	-1	
3	1	73	1	0	0	1454	2344	123	33	-1	
4	1	73	1	1	0	1454	2344	123	33	-1	
5	1	73	1	1	1	1454	2340	54	46	59.470284	I’m
5	1	73	1	1	2	1532	2344	45	33	95.874626	30
2	1	74	0	0	0	251	2403	206	42	-1	
3	1	74	1	0	0	251	2403	206	42	-1	
4	1	74	1	1	0	251	2403	206	42	-1	
5	1	74	1	1	1	251	2404	29	41	95.938240	(a
5	1	74	1	1	2	295	2403	162	42	95.709671	teacher?)
2	1	75	0	0	0	1453	2399	324	44	-1	
3	1	75	1	0	0	1453	2399	324	44	-1	
4	1	75	1	1	0	1453	2399	324	44	-1	
5	1	75	1	1	1	1453	2402	61	31	96.308052	No,
5	1	75	1	1	2	1544	2401	63	32	41.449127	I’m
5	1	75	1	1	3	1622	2412	16	21	89.003998	a
5	1	75	1	1	4	1652	2399	125	44	96.585815	lawyer
2	1	76	0	0	0	251	2460	183	42	-1	
3	1	76	1	0	0	251	2460	183	42	-1	
4	1	76	1	1	0	251	2460	183	42	-1	
5	1	76	1	1	1	251	2460	183	42	96.453285	(married?)
2	1	77	0	0	0	1452	2458	180	32	-1	
3	1	77	1	0	0	1452	2458	180	32	-1	
4	1	77	1	1	0	1452	2458	180	32	-1	
5	1	77	1	1	1	1452	2458	68	32	95.216339	Yes,
5	1	77	1	1	2	1549	2458	83	31	69.778580	Iam
2	1	78	0	0	0	251	2516	289	44	-1	
3	1	78	1	0	0	251	2516	289	44	-1	
4	1	78	1	1	0	251	2516	289	44	-1	
5	1	78	1	1	1	251	2516	90	43	96.603325	(wife
5	1	78	1	1	2	358	2529	16	21	96.608337	a
5	1	78	1	1	3	388	2516	152	44	96.410164	lawyer?)
2	1	79	0	0	0	1453	2512	376	45	-1	
3	1	79	1	0	0	1453	2512	376	45	-1	
4	1	79	1	1	0	1453	2512	376	45	-1	
5	1	79	1	1	1	1453	2514	61	32	96.875908	No,
5	1	79	1	1	2	1542	2513	85	33	96.739105	she’s
5	1	79	1	1	3	1642	2525	18	21	96.168205	a
5	1	79	1	1	4	1675	2512	154	45	96.168205	designer
2	1	80	0	0	0	251	2573	130	43	-1	
3	1	80	1	0	0	251	2573	130	43	-1	
4	1	80	1	1	0	251	2573	130	43	-1	
5	1	80	1	1	1	251	2573	130	43	96.660927	(from?)
2	1	81	0	0	0	1454	2569	223	34	-1	
3	1	81	1	0	0	1454	2569	223	34	-1	
4	1	81	1	1	0	1454	2569	223	34	-1	
5	1	81	1	1	1	1454	2569	66	34	91.991852	She’s
5	1	81	1	1	2	1564	2569	113	33	96.139580	Italian
2	1	82	0	0	0	251	2629	215	43	-1	
3	1	82	1	0	0	251	2629	215	43	-1	
4	1	82	1	1	0	251	2629	215	43	-1	
