level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
2	1	11	0	0	0	1045	448	44	34	-1	
3	1	11	1	0	0	1045	448	44	34	-1	
4	1	11	1	1	0	1045	448	44	34	-1	
5	1	11	1	1	1	1045	448	44	34	96.991623	he
2	1	12	0	0	0	574	458	121	44	-1	
3	1	12	1	0	0	574	458	121	44	-1	
4	1	12	1	1	0	574	458	121	44	-1	
5	1	12	1	1	1	574	458	121	44	96.703690	doing
2	1	13	0	0	0	965	504	10	9	-1	
3	1	13	1	0	0	965	504	10	9	-1	
4	1	13	1	1	0	965	504	10	9	-1	
5	1	13	1	1	1	965	504	10	9	11.721468	:
2	1	14	0	0	0	1175	457	138	44	-1	
3	1	14	1	0	0	1175	457	138	44	-1	
4	1	14	1	1	0	1175	457	138	44	-1	
5	1	14	1	1	1	1175	457	138	44	96.701256	doing?
2	1	15	0	0	0	352	505	58	34	-1	
3	1	15	1	0	0	352	505	58	34	-1	
4	1	15	1	1	0	352	505	58	34	-1	
5	1	15	1	1	1	352	505	58	34	96.934372	she
2	1	16	0	0	0	460	516	31	23	-1	
3	1	16	1	0	0	460	516	31	23	-1	
4	1	16	1	1	0	460	516	31	23	-1	
5	1	16	1	1	1	460	516	31	23	81.222214	is
2	1	17	0	0	0	572	514	177	44	-1	
3	1	17	1	0	0	572	514	177	44	-1	
4	1	17	1	1	0	572	514	177	44	-1	
5	1	17	1	1	1	572	514	177	44	96.756950	working
2	1	18	0	0	0	964	515	31	23	-1	
3	1	18	1	0	0	964	515	31	23	-1	
4	1	18	1	1	0	964	515	31	23	-1	
5	1	18	1	1	1	964	515	31	23	93.484177	is
2	1	19	0	0	0	1045	503	58	63	-1	
3	1	19	1	0	0	1045	503	58	63	-1	
4	1	19	1	1	0	1045	503	58	63	-1	
5	1	19	1	1	1	1045	503	58	63	96.988007	she
2	1	20	0	0	0	1173	512	194	45	-1	
3	1	20	1	0	0	1173	512	194	45	-1	
4	1	20	1	1	0	1173	512	194	45	-1	
5	1	20	1	1	1	1173	512	194	45	95.990433	working?
2	1	21	0	0	0	386	563	25	32	-1	
3	1	21	1	0	0	386	563	25	32	-1	
4	1	21	1	1	0	386	563	25	32	-1	
5	1	21	1	1	1	386	563	25	32	96.612328	it
2	1	22	0	0	0	1045	568	26	26	-1	
3	1	22	1	0	0	1045	568	26	26	-1	
4	1	22	1	1	0	1045	568	26	26	-1	
5	1	22	1	1	1	1045	568	26	26	84.994820	it
2	1	23	0	0	0	574	571	120	44	-1	
3	1	23	1	0	0	574	571	120	44	-1	
4	1	23	1	1	0	574	571	120	44	-1	
5	1	23	1	1	1	574	571	120	44	96.398979	going
2	1	24	0	0	0	1176	569	136	44	-1	
3	1	24	1	0	0	1176	569	136	44	-1	
4	1	24	1	1	0	1176	569	136	44	-1	
5	1	24	1	1	1	1176	569	136	44	96.365631	going?
2	1	25	0	0	0	356	654	55	23	-1	
3	1	25	1	0	0	356	654	55	23	-1	
4	1	25	1	1	0	356	654	55	23	-1	
5	1	25	1	1	1	356	654	55	23	96.336845	we
2	1	26	0	0	0	574	627	148	44	-1	
3	1	26	1	0	0	574	627	148	44	-1	
4	1	26	1	1	0	574	627	148	44	-1	
5	1	26	1	1	1	574	627	148	44	96.546310	staying
2	1	27	0	0	0	1045	653	56	22	-1	
3	1	27	1	0	0	1045	653	56	22	-1	
4	1	27	1	1	0	1045	653	56	22	-1	
5	1	27	1	1	1	1045	653	56	22	94.420921	we
2	1	28	0	0	0	1176	626	165	44	-1	
3	1	28	1	0	0	1176	626	165	44	-1	
4	1	28	1	1	0	1176	626	165	44	-1	
5	1	28	1	1	1	1176	626	165	44	96.805893	staying?
2	1	29	0	0	0	462	710	62	22	-1	
3	1	29	1	0	0	462	710	62	22	-1	
4	1	29	1	1	0	462	710	62	22	-1	
5	1	29	1	1	1	462	710	62	22	96.348602	are
2	1	30	0	0	0	933	709	62	23	-1	
3	1	30	1	0	0	933	709	62	23	-1	
4	1	30	1	1	0	933	709	62	23	-1	
5	1	30	1	1	1	933	709	62	23	96.904434	are
2	1	31	0	0	0	340	711	71	33	-1	
3	1	31	1	0	0	340	711	71	33	-1	
4	1	31	1	1	0	340	711	71	33	-1	
5	1	31	1	1	1	340	711	71	33	96.878357	you
2	1	32	0	0	0	1045	710	72	32	-1	
3	1	32	1	0	0	1045	710	72	32	-1	
4	1	32	1	1	0	1045	710	72	32	-1	
5	1	32	1	1	1	1045	710	72	32	96.849625	you
2	1	33	0	0	0	332	755	80	45	-1	
3	1	33	1	0	0	332	755	80	45	-1	
4	1	33	1	1	0	332	755	80	45	-1	
5	1	33	1	1	1	332	755	80	45	96.178307	they
2	1	34	0	0	0	1047	753	81	45	-1	
3	1	34	1	0	0	1047	753	81	45	-1	
4	1	34	1	1	0	1047	753	81	45	-1	
5	1	34	1	1	1	1047	753	81	45	96.135620	they
2	1	35	0	0	0	358	1031	26	25	-1	
3	1	35	1	0	0	358	1031	26	25	-1	
4	1	35	1	1	0	358	1031	26	25	-1	
5	1	35	1	1	1	358	1031	26	25	91.919067	口
2	1	36	0	0	0	406	1023	438	45	-1	
3	1	36	1	0	0	406	1023	438	45	-1	
4	1	36	1	1	0	406	1023	438	45	-1	
5	1	36	1	1	1	406	1024	85	34	95.472816	‘Are
5	1	36	1	1	2	505	1035	72	33	96.104111	you
5	1	36	1	1	3	590	1023	142	45	95.979240	feeling
5	1	36	1	1	4	746	1023	98	35	91.286926	OK?’
2	1	37	0	0	0	920	1022	424	41	-1	
3	1	37	1	0	0	920	1022	424	41	-1	
4	1	37	1	1	0	920	1022	424	41	-1	
5	1	37	1	1	1	920	1023	89	40	83.330353	‘Yes,
5	1	37	1	1	2	1026	1023	65	33	95.134537	I’m
5	1	37	1	1	3	1104	1022	82	40	95.134537	fine,
5	1	37	1	1	4	1202	1022	142	34	88.174713	thanks.’
2	1	38	0	0	0	358	1087	26	27	-1	
3	1	38	1	0	0	358	1087	26	27	-1	
4	1	38	1	1	0	358	1087	26	27	-1	
5	1	38	1	1	1	358	1087	26	27	88.239990	口
2	1	39	0	0	0	406	1080	275	45	-1	
3	1	39	1	0	0	406	1080	275	45	-1	
4	1	39	1	1	0	406	1080	275	45	-1	
5	1	39	1	1	1	406	1081	45	33	92.739479	‘Is
5	1	39	1	1	2	465	1081	26	33	96.303413	it
5	1	39	1	1	3	504	1080	177	45	84.686684	raining?’
2	1	40	0	0	0	757	1078	438	41	-1	
3	1	40	1	0	0	757	1078	438	41	-1	
4	1	40	1	1	0	757	1078	438	41	-1	
5	1	40	1	1	1	757	1080	89	39	87.636475	‘Yes,
5	1	40	1	1	2	862	1079	76	35	96.730179	take
5	1	40	1	1	3	952	1091	43	22	96.269234	an
5	1	40	1	1	4	1009	1078	186	36	94.913414	umbrella.’
2	1	41	0	0	0	358	1134	888	47	-1	
3	1	41	1	0	0	358	1134	888	47	-1	
4	1	41	1	1	0	358	1134	888	47	-1	
5	1	41	1	1	1	358	1143	27	27	54.683395	O
5	1	41	1	1	2	403	1136	96	45	96.414223	Why
5	1	41	1	1	3	512	1147	63	23	96.494850	are
5	1	41	1	1	4	588	1148	73	32	96.311050	you
5	1	41	1	1	5	674	1136	170	44	96.351494	wearing
5	1	41	1	1	6	857	1147	18	23	96.436478	a
5	1	41	1	1	7	890	1137	92	32	96.411835	coat?
5	1	41	1	1	8	1010	1135	55	34	96.393181	It’s
5	1	41	1	1	9	1079	1143	65	26	97.000290	not
5	1	41	1	1	10	1156	1134	90	35	96.929375	cold.
2	1	42	0	0	0	358	1199	27	26	-1	
3	1	42	1	0	0	358	1199	27	26	-1	
4	1	42	1	1	0	358	1199	27	26	-1	
5	1	42	1	1	1	358	1199	27	26	66.819756	0
2	1	43	0	0	0	408	1191	404	45	-1	
3	1	43	1	0	0	408	1191	404	45	-1	
4	1	43	1	1	0	408	1191	404	45	-1	
5	1	43	1	1	1	408	1192	146	35	57.184608	“What’s
5	1	43	1	1	2	568	1191	81	35	95.863007	Paul
5	1	43	1	1	3	663	1191	149	45	95.716141	doing?’
2	1	44	0	0	0	887	1190	580	45	-1	
3	1	44	1	0	0	887	1190	580	45	-1	
4	1	44	1	1	0	887	1190	580	45	-1	
5	1	44	1	1	1	887	1191	101	35	47.843166	‘He’s
5	1	44	1	1	2	1001	1190	161	45	96.295929	reading
5	1	44	1	1	3	1174	1190	59	35	96.955856	the
5	1	44	1	1	4	1247	1190	220	45	92.152573	newspaper.’
2	1	45	0	0	0	358	1256	27	25	-1	
3	1	45	1	0	0	358	1256	27	25	-1	
4	1	45	1	1	0	358	1256	27	25	-1	
5	1	45	1	1	1	358	1256	27	25	92.577324	口
2	1	46	0	0	0	407	1247	595	45	-1	
3	1	46	1	0	0	407	1247	595	45	-1	
4	1	46	1	1	0	407	1247	595	45	-1	
5	1	46	1	1	1	407	1248	116	35	89.854355	“What
5	1	46	1	1	2	536	1259	63	24	96.654846	are
5	1	46	1	1	3	613	1247	58	36	96.613586	the
5	1	46	1	1	4	686	1247	153	35	96.645531	children
5	1	46	1	1	5	854	1247	148	45	94.922958	doing?’
2	1	47	0	0	0	1077	1246	588	46	-1	
3	1	47	1	0	0	1077	1246	588	46	-1	
4	1	47	1	1	0	1077	1246	588	46	-1	
5	1	47	1	1	1	1077	1247	167	45	60.935799	‘They’re
5	1	47	1	1	2	1256	1246	196	45	96.828026	watching
5	1	47	1	1	3	1465	1246	200	35	95.969772	television.’
2	1	48	0	0	0	359	1304	844	45	-1	
3	1	48	1	0	0	359	1304	844	45	-1	
4	1	48	1	1	0	359	1304	844	45	-1	
5	1	48	1	1	1	359	1311	26	27	72.788589	©
5	1	48	1	1	2	406	1305	109	40	93.301445	Look,
5	1	48	1	1	3	531	1304	121	35	91.800026	there’s
5	1	48	1	1	4	665	1304	123	45	90.186195	Emily!
5	1	48	1	1	5	815	1304	164	35	90.186195	Where’s
5	1	48	1	1	6	993	1304	59	34	96.746063	she
5	1	48	1	1	7	1066	1304	137	45	96.903053	going?
2	1	49	0	0	0	358	1359	1085	46	-1	
3	1	49	1	0	0	358	1359	1085	46	-1	
4	1	49	1	1	0	358	1359	1085	46	-1	
5	1	49	1	1	1	358	1368	28	26	58.513115	O
5	1	49	1	1	2	405	1361	96	34	96.163239	Who
5	1	49	1	1	3	516	1372	63	23	95.572517	are
5	1	49	1	1	4	592	1373	73	32	96.836914	you
5	1	49	1	1	5	677	1361	159	44	96.380096	waiting
5	1	49	1	1	6	849	1360	69	35	95.441269	for?
5	1	49	1	1	7	945	1361	77	33	95.441269	Are
5	1	49	1	1	8	1034	1372	72	33	96.261246	you
5	1	49	1	1	9	1120	1360	159	45	96.472893	waiting
5	1	49	1	1	10	1291	1359	55	35	96.783035	for
5	1	49	1	1	11	1359	1361	84	33	97.005257	Sue?
2	1	50	0	0	0	184	1456	24	35	-1	
3	1	50	1	0	0	184	1456	24	35	-1	
4	1	50	1	1	0	184	1456	24	35	-1	
5	1	50	1	1	1	184	1456	24	35	92.975571	B
2	1	51	0	0	0	288	1460	599	46	-1	
3	1	51	1	0	0	288	1460	599	46	-1	
4	1	51	1	1	0	288	1460	599	46	-1	
5	1	51	1	1	1	288	1461	39	45	96.700623	请
5	1	51	1	1	2	347	1462	25	43	96.813080	看
5	1	51	1	1	3	394	1461	68	44	96.905655	现在
5	1	51	1	1	4	483	1461	99	44	95.820648	进行
5	1	51	1	1	5	603	1462	21	42	96.960754	时
5	1	51	1	1	6	653	1456	61	68	91.832939	疑问
5	1	51	1	1	7	713	1461	22	44	92.195610	式
5	1	51	1	1	8	760	1461	47	44	92.845779	的
5	1	51	1	1	9	806	1456	39	68	89.938126	词
5	1	51	1	1	10	845	1460	24	45	93.044044	序
5	1	51	1	1	11	881	1488	6	15	90.017647	:
2	1	52	0	0	0	460	1543	514	48	-1	
3	1	52	1	0	0	460	1543	514	48	-1	
4	1	52	1	1	0	460	1543	514	48	-1	
5	1	52	1	1	1	460	1547	118	34	91.070496	is/are
5	1	52	1	1	2	613	1550	27	28	95.225166	十
5	1	52	1	1	3	686	1543	83	44	94.775772	主语
5	1	52	1	1	4	821	1550	27	27	92.883362	+
5	1	52	1	1	5	887	1547	87	44	92.834610	-ing
2	1	53	0	0	0	489	1618	34	32	-1	
3	1	53	1	0	0	489	1618	34	32	-1	
4	1	53	1	1	0	489	1618	34	32	-1	
5	1	53	1	1	1	489	1618	34	32	96.924118	Is
2	1	54	0	0	0	601	1615	43	34	-1	
3	1	54	1	0	0	601	1615	43	34	-1	
4	1	54	1	1	0	601	1615	43	34	-1	
5	1	54	1	1	1	601	1615	43	34	96.984436	he
2	1	55	0	0	0	886	1615	323	45	-1	
3	1	55	1	0	0	886	1615	323	45	-1	
4	1	55	1	1	0	886	1615	323	45	-1	
5	1	55	1	1	1	886	1615	178	45	96.064087	working
5	1	55	1	1	2	1091	1615	118	44	96.402153	today?
2	1	56	0	0	0	490	1674	33	32	-1	
3	1	56	1	0	0	490	1674	33	32	-1	
4	1	56	1	1	0	490	1674	33	32	-1	
5	1	56	1	1	1	490	1674	33	32	96.759003	Is
2	1	57	0	0	0	600	1672	82	33	-1	
3	1	57	1	0	0	600	1672	82	33	-1	
4	1	57	1	1	0	600	1672	82	33	-1	
5	1	57	1	1	1	600	1672	82	33	96.201202	Paul
2	1	58	0	0	0	887	1669	955	47	-1	
3	1	58	1	0	0	887	1669	955	47	-1	
4	1	58	1	1	0	887	1669	955	47	-1	
5	1	58	1	1	1	887	1672	177	44	96.453362	working
5	1	58	1	1	2	1091	1671	118	45	96.698921	today?
5	1	58	1	1	3	1240	1670	98	44	93.322227	(而
5	1	58	1	1	4	1319	1665	42	55	96.293816	不
5	1	58	1	1	5	1346	1669	34	41	94.647987	用
5	1	58	1	1	6	1402	1673	28	32	96.099403	Is
5	1	58	1	1	7	1444	1671	160	44	96.863846	working
5	1	58	1	1	8	1618	1671	79	34	95.716911	Paul
5	1	58	1	1	9	1713	1671	129	44	96.588219	today?)
2	1	59	0	0	0	311	1728	129	35	-1	
3	1	59	1	0	0	311	1728	129	35	-1	
4	1	59	1	1	0	311	1728	129	35	-1	
5	1	59	1	1	1	311	1728	129	35	96.702408	Where
2	1	60	0	0	0	491	1740	61	22	-1	
3	1	60	1	0	0	491	1740	61	22	-1	
4	1	60	1	1	0	491	1740	61	22	-1	
5	1	60	1	1	1	491	1740	61	22	96.933418	are
2	1	61	0	0	0	601	1728	81	44	-1	
3	1	61	1	0	0	601	1728	81	44	-1	
4	1	61	1	1	0	601	1728	81	44	-1	
5	1	61	1	1	1	601	1728	81	44	96.257271	they
2	1	62	0	0	0	889	1728	134	45	-1	
3	1	62	1	0	0	889	1728	134	45	-1	
4	1	62	1	1	0	889	1728	134	45	-1	
5	1	62	1	1	1	889	1728	134	45	95.924957	going?
2	1	63	0	0	0	312	1785	128	34	-1	
3	1	63	1	0	0	312	1785	128	34	-1	
4	1	63	1	1	0	312	1785	128	34	-1	
5	1	63	1	1	1	312	1785	128	34	96.081093	Where
2	1	64	0	0	0	491	1796	62	23	-1	
3	1	64	1	0	0	491	1796	62	23	-1	
4	1	64	1	1	0	491	1796	62	23	-1	
5	1	64	1	1	1	491	1796	62	23	96.892654	are
2	1	65	0	0	0	601	1784	235	45	-1	
3	1	65	1	0	0	601	1784	235	45	-1	
4	1	65	1	1	0	601	1784	235	45	-1	
5	1	65	1	1	1	601	1784	97	35	96.632675	those
5	1	65	1	1	2	712	1784	124	45	96.909088	people
2	1	66	0	0	0	890	1782	922	47	-1	
3	1	66	1	0	0	890	1782	922	47	-1	
4	1	66	1	1	0	890	1782	922	47	-1	
5	1	66	1	1	1	890	1785	134	44	96.033310	going?
5	1	66	1	1	2	1055	1782	97	45	87.803490	(而
5	1	66	1	1	3	1160	1782	35	41	96.512375	不
5	1	66	1	1	4	1181	1778	29	55	95.347816	用
5	1	66	1	1	5	1215	1784	129	34	94.700401	Where
5	1	66	1	1	6	1359	1796	54	22	96.928223	are
5	1	66	1	1	7	1429	1785	106	43	96.923096	going
5	1	66	1	1	8	1548	1784	97	34	96.110405	those
5	1	66	1	1	9	1659	1783	153	45	96.310799	people?)
2	1	67	0	0	0	184	1920	26	36	-1	
3	1	67	1	0	0	184	1920	26	36	-1	
4	1	67	1	1	0	184	1920	26	36	-1	
5	1	67	1	1	1	184	1920	26	36	53.063755	C
2	1	68	0	0	0	289	1924	175	47	-1	
3	1	68	1	0	0	289	1924	175	47	-1	
4	1	68	1	1	0	289	1924	175	47	-1	
5	1	68	1	1	1	289	1924	175	47	84.511063	简略
5	1	68	1	1	2	394	1920	40	70	92.775116	答
5	1	68	1	1	3	433	1920	32	70	86.742691	语
2	1	69	0	0	0	499	2026	124	31	-1	
3	1	69	1	0	0	499	2026	124	31	-1	
4	1	69	1	1	0	499	2026	124	31	-1	
5	1	69	1	1	1	499	2026	12	31	33.500786	I
5	1	69	1	1	2	532	2022	20	45	33.500786	|
5	1	69	1	1	3	558	2035	65	22	94.473320	am
2	1	70	0	0	0	903	2025	73	32	-1	
3	1	70	1	0	0	903	2025	73	32	-1	
4	1	70	1	1	0	903	2025	73	32	-1	
5	1	70	1	1	1	903	2025	73	32	12.014589	I’m
2	1	71	0	0	0	469	2104	44	35	-1	
3	1	71	1	0	0	469	2104	44	35	-1	
4	1	71	1	1	0	469	2104	44	35	-1	
5	1	71	1	1	1	469	2104	44	35	96.965141	he
2	1	72	0	0	0	903	2104	76	34	-1	
3	1	72	1	0	0	903	2104	76	34	-1	
4	1	72	1	1	0	903	2104	76	34	-1	
5	1	72	1	1	1	903	2104	76	34	96.079155	he’s
2	1	73	0	0	0	1467	2106	43	35	-1	
3	1	73	1	0	0	1467	2106	43	35	-1	
4	1	73	1	1	0	1467	2106	43	35	-1	
5	1	73	1	1	1	1467	2106	43	35	96.997925	he
2	1	74	0	0	0	455	2162	58	33	-1	
3	1	74	1	0	0	455	2162	58	33	-1	
4	1	74	1	1	0	455	2162	58	33	-1	
5	1	74	1	1	1	455	2162	58	33	96.994698	she
2	1	75	0	0	0	557	2173	31	22	-1	
3	1	75	1	0	0	557	2173	31	22	-1	
4	1	75	1	1	0	557	2173	31	22	-1	
5	1	75	1	1	1	557	2173	31	22	87.870773	is
2	1	76	0	0	0	903	2161	100	34	-1	
3	1	76	1	0	0	903	2161	100	34	-1	
4	1	76	1	1	0	903	2161	100	34	-1	
5	1	76	1	1	1	903	2161	100	34	92.533028	She’s
2	1	77	0	0	0	1452	2163	59	35	-1	
3	1	77	1	0	0	1452	2163	59	35	-1	
4	1	77	1	1	0	1452	2163	59	35	-1	
5	1	77	1	1	1	1452	2163	59	35	96.938805	she
2	1	78	0	0	0	1564	2164	98	33	-1	
3	1	78	1	0	0	1564	2164	98	33	-1	
4	1	78	1	1	0	1564	2164	98	33	-1	
5	1	78	1	1	1	1564	2164	98	33	95.691856	isn’t.
2	1	79	0	0	0	313	2219	78	39	-1	
3	1	79	1	0	0	313	2219	78	39	-1	
4	1	79	1	1	0	313	2219	78	39	-1	
5	1	79	1	1	1	313	2219	78	39	96.386528	Yes,
2	1	80	0	0	0	489	2219	26	32	-1	
3	1	80	1	0	0	489	2219	26	32	-1	
4	1	80	1	1	0	489	2219	26	32	-1	
5	1	80	1	1	1	489	2219	26	32	96.749596	it
2	1	81	0	0	0	782	2219	72	38	-1	
3	1	81	1	0	0	782	2219	72	38	-1	
4	1	81	1	1	0	782	2219	72	38	-1	
5	1	81	1	1	1	782	2219	72	38	96.969643	No,
2	1	82	0	0	0	903	2218	57	33	-1	
3	1	82	1	0	0	903	2218	57	33	-1	
4	1	82	1	1	0	903	2218	57	33	-1	
5	1	82	1	1	1	903	2218	57	33	95.910820	it’s
2	1	83	0	0	0	1083	2224	81	27	-1	
3	1	83	1	0	0	1083	2224	81	27	-1	
4	1	83	1	1	0	1083	2224	81	27	-1	
5	1	83	1	1	1	1083	2224	81	27	96.117928	not.
2	1	84	0	0	0	1226	2220	158	45	-1	
3	1	84	1	0	0	1226	2220	158	45	-1	
4	1	84	1	1	0	1226	2220	158	45	-1	
5	1	84	1	1	1	1226	2222	39	43	96.637993	或
5	1	84	1	1	2	1291	2216	18	53	95.946381	|
5	1	84	1	1	3	1311	2220	73	38	96.763237	No,
2	1	85	0	0	0	1487	2221	25	33	-1	
3	1	85	1	0	0	1487	2221	25	33	-1	
4	1	85	1	1	0	1487	2221	25	33	-1	
5	1	85	1	1	1	1487	2221	25	33	96.997696	it
2	1	86	0	0	0	458	2311	55	21	-1	
3	1	86	1	0	0	458	2311	55	21	-1	
4	1	86	1	1	0	458	2311	55	21	-1	
5	1	86	1	1	1	458	2311	55	21	96.526016	we
2	1	87	0	0	0	903	2299	111	33	-1	
3	1	87	1	0	0	903	2299	111	33	-1	
4	1	87	1	1	0	903	2299	111	33	-1	
5	1	87	1	1	1	903	2299	111	33	84.670807	we’re
2	1	88	0	0	0	1456	2313	55	21	-1	
3	1	88	1	0	0	1456	2313	55	21	-1	
4	1	88	1	1	0	1456	2313	55	21	-1	
5	1	88	1	1	1	1456	2313	55	21	96.865265	we
2	1	89	0	0	0	442	2367	71	32	-1	
3	1	89	1	0	0	442	2367	71	32	-1	
4	1	89	1	1	0	442	2367	71	32	-1	
5	1	89	1	1	1	442	2367	71	32	96.923500	you
2	1	90	0	0	0	559	2366	62	23	-1	
3	1	90	1	0	0	559	2366	62	23	-1	
4	1	90	1	1	0	559	2366	62	23	-1	
5	1	90	1	1	1	559	2366	62	23	96.169670	are
2	1	91	0	0	0	902	2356	128	43	-1	
3	1	91	1	0	0	902	2356	128	43	-1	
4	1	91	1	1	0	902	2356	128	43	-1	
5	1	91	1	1	1	902	2356	128	43	91.850151	you’re
2	1	92	0	0	0	1440	2370	71	32	-1	
3	1	92	1	0	0	1440	2370	71	32	-1	
4	1	92	1	1	0	1440	2370	71	32	-1	
5	1	92	1	1	1	1440	2370	71	32	96.963661	you
2	1	93	0	0	0	1564	2358	132	33	-1	
3	1	93	1	0	0	1564	2358	132	33	-1	
4	1	93	1	1	0	1564	2358	132	33	-1	
5	1	93	1	1	1	1564	2358	132	33	91.910194	aren’t.
2	1	94	0	0	0	904	2411	136	44	-1	
3	1	94	1	0	0	904	2411	136	44	-1	
4	1	94	1	1	0	904	2411	136	44	-1	
5	1	94	1	1	1	904	2411	136	44	92.279182	they’re
2	1	95	0	0	0	434	2411	81	45	-1	
3	1	95	1	0	0	434	2411	81	45	-1	
4	1	95	1	1	0	434	2411	81	45	-1	
5	1	95	1	1	1	434	2411	81	45	96.412659	they
2	1	96	0	0	0	1432	2414	80	44	-1	
3	1	96	1	0	0	1432	2414	80	44	-1	
4	1	96	1	1	0	1432	2414	80	44	-1	
5	1	96	1	1	1	1432	2414	80	44	96.495956	they
2	1	97	0	0	0	917	2536	238	41	-1	
3	1	97	1	0	0	917	2536	238	41	-1	
4	1	97	1	1	0	917	2536	238	41	-1	
5	1	97	1	1	1	917	2537	100	40	89.874260	“Yes,
5	1	97	1	1	2	1063	2536	92	34	88.950752	Iam.’
2	1	98	0	0	0	410	2536	432	46	-1	
3	1	98	1	0	0	410	2536	432	46	-1	
4	1	98	1	1	0	410	2536	432	46	-1	
5	1	98	1	1	1	410	2536	89	34	58.967506	‘Are
5	1	98	1	1	2	509	2548	73	33	96.699532	you
5	1	98	1	1	3	596	2536	122	46	96.278740	going
5	1	98	1	1	4	730	2536	112	34	84.342514	now?’
2	1	99	0	0	0	411	2592	474	46	-1	
3	1	99	1	0	0	411	2592	474	46	-1	
4	1	99	1	1	0	411	2592	474	46	-1	
5	1	99	1	1	1	411	2593	45	34	96.700348	‘Is
5	1	99	1	1	2	469	2592	82	35	96.350174	Paul
5	1	99	1	1	3	563	2592	178	46	96.426170	working
5	1	99	1	1	4	754	2592	131	45	86.574265	today?’
2	1	100	0	0	0	960	2592	234	41	-1	
3	1	100	1	0	0	960	2592	234	41	-1	
4	1	100	1	1	0	960	2592	234	41	-1	
5	1	100	1	1	1	960	2592	100	41	85.768944	“Yes,
5	1	100	1	1	2	1073	2592	50	35	95.296822	he
5	1	100	1	1	3	1137	2592	57	35	93.463959	is.’
2	1	101	0	0	0	411	2649	276	45	-1	
3	1	101	1	0	0	411	2649	276	45	-1	
4	1	101	1	1	0	411	2649	276	45	-1	
5	1	101	1	1	1	411	2649	45	34	93.037621	‘Ts
5	1	101	1	1	2	470	2651	27	32	96.839455	it
5	1	101	1	1	3	508	2649	179	45	93.634583	raining?’
2	1	102	0	0	0	761	2649	264	40	-1	
3	1	102	1	0	0	761	2649	264	40	-1	
4	1	102	1	1	0	761	2649	264	40	-1	
5	1	102	1	1	1	761	2649	90	40	89.683220	‘No,
5	1	102	1	1	2	865	2649	32	34	95.589134	it
5	1	102	1	1	3	909	2649	116	34	93.704445	isn’t.’
2	1	103	0	0	0	411	2705	684	45	-1	
3	1	103	1	0	0	411	2705	684	45	-1	
4	1	103	1	1	0	411	2705	684	45	-1	
5	1	103	1	1	1	411	2705	85	34	84.990913	‘Are
5	1	103	1	1	2	508	2717	88	33	96.868568	your
5	1	103	1	1	3	607	2705	122	34	96.848877	friends
5	1	103	1	1	4	742	2705	147	45	96.956238	staying
