level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	31	1	1	3	1462	1142	51	67	93.218727	现
5	1	31	1	1	4	1512	1142	39	67	96.951118	在
5	1	31	1	1	5	1550	1142	30	67	83.247559	时
5	1	31	1	1	6	1586	1142	18	67	91.528831	)
2	1	32	0	0	0	300	1289	1295	48	-1	
3	1	32	1	0	0	300	1289	1295	48	-1	
4	1	32	1	1	0	300	1289	1295	48	-1	
5	1	32	1	1	1	300	1289	85	43	96.861893	现在
5	1	32	1	1	2	409	1289	97	44	96.575310	进行
5	1	32	1	1	3	505	1285	26	67	92.473732	时
5	1	32	1	1	4	541	1285	96	67	51.411076	(lam
5	1	32	1	1	5	658	1285	152	67	90.715446	doing)
5	1	32	1	1	6	823	1289	73	44	96.768654	表示
5	1	32	1	1	7	915	1289	73	44	96.685059	现在
5	1	32	1	1	8	1012	1289	20	44	96.747841	或
5	1	32	1	1	9	1058	1289	47	44	93.141884	说
5	1	32	1	1	10	1134	1289	17	44	82.488480	话
5	1	32	1	1	11	1179	1289	18	43	95.869278	的
5	1	32	1	1	12	1196	1285	43	67	92.984032	时
5	1	32	1	1	13	1238	1289	19	44	93.131111	刻
5	1	32	1	1	14	1284	1289	67	44	96.590591	正在
5	1	32	1	1	15	1376	1289	47	44	93.196968	发
5	1	32	1	1	16	1422	1285	43	67	93.238541	生
5	1	32	1	1	17	1464	1289	21	44	96.399498	的
5	1	32	1	1	18	1510	1289	72	44	93.199371	事情
5	1	32	1	1	19	1581	1285	18	67	81.879997	:
2	1	33	0	0	0	1075	1391	214	48	-1	
3	1	33	1	0	0	1075	1391	214	48	-1	
4	1	33	1	1	0	1075	1391	214	48	-1	
5	1	33	1	1	1	1075	1391	77	38	89.996735	I’m
5	1	33	1	1	2	1167	1394	122	45	96.092575	doing
2	1	34	0	0	0	374	1513	83	43	-1	
3	1	34	1	0	0	374	1513	83	43	-1	
4	1	34	1	1	0	374	1513	83	43	-1	
5	1	34	1	1	1	374	1513	83	43	96.367340	过
5	1	34	1	1	2	426	1509	34	65	96.780334	去
2	1	35	0	0	0	1137	1513	85	44	-1	
3	1	35	1	0	0	1137	1513	85	44	-1	
4	1	35	1	1	0	1137	1513	85	44	-1	
5	1	35	1	1	1	1137	1513	85	44	96.489197	现在
2	1	36	0	0	0	1900	1513	86	45	-1	
3	1	36	1	0	0	1900	1513	86	45	-1	
4	1	36	1	1	0	1900	1513	86	45	-1	
5	1	36	1	1	1	1900	1513	86	45	96.996284	将
5	1	36	1	1	2	1956	1509	31	69	95.588364	来
2	1	37	0	0	0	377	1602	959	47	-1	
3	1	37	1	0	0	377	1602	959	47	-1	
4	1	37	1	1	0	377	1602	959	47	-1	
5	1	37	1	1	1	377	1611	25	25	92.844070	口
5	1	37	1	1	2	421	1605	111	34	95.165070	Please
5	1	37	1	1	3	546	1605	44	33	96.980629	be
5	1	37	1	1	4	605	1606	104	43	96.171707	quiet.
5	1	37	1	1	5	740	1606	73	32	81.481979	I’m
5	1	37	1	1	6	826	1605	177	44	96.459671	working.
5	1	37	1	1	7	1035	1603	98	44	95.068161	(而
5	1	37	1	1	8	1141	1602	35	42	95.701698	不
5	1	37	1	1	9	1160	1598	29	56	93.851357	用
5	1	37	1	1	10	1198	1606	12	33	91.276497	I
5	1	37	1	1	11	1225	1605	111	43	96.811371	work)
2	1	38	0	0	0	377	1659	1182	46	-1	
3	1	38	1	0	0	377	1659	1182	46	-1	
4	1	38	1	1	0	377	1659	1182	46	-1	
5	1	38	1	1	1	377	1667	26	25	69.918961	©
5	1	38	1	1	2	421	1662	95	33	94.855705	Tom
5	1	38	1	1	3	528	1661	31	34	95.242378	is
5	1	38	1	1	4	574	1661	133	44	96.423325	having
5	1	38	1	1	5	721	1673	18	22	96.869118	a
5	1	38	1	1	6	752	1661	137	34	96.869118	shower
5	1	38	1	1	7	902	1670	32	25	96.240295	at
5	1	38	1	1	8	948	1661	58	34	96.442833	the
5	1	38	1	1	9	1019	1670	169	25	96.131042	moment.
5	1	38	1	1	10	1221	1659	140	45	95.417351	(而
5	1	38	1	1	11	1301	1655	44	54	96.297630	不
5	1	38	1	1	12	1345	1655	31	54	95.672020	用
5	1	38	1	1	13	1382	1663	95	32	94.849869	Tom
5	1	38	1	1	14	1490	1661	69	44	94.849869	has)
2	1	39	0	0	0	377	1717	821	45	-1	
3	1	39	1	0	0	377	1717	821	45	-1	
4	1	39	1	1	0	377	1717	821	45	-1	
5	1	39	1	1	1	377	1723	26	26	72.754341	O
5	1	39	1	1	2	421	1717	94	34	95.541351	Take
5	1	39	1	1	3	530	1730	43	21	96.149231	an
5	1	39	1	1	4	587	1717	164	34	96.041496	umbrella
5	1	39	1	1	5	763	1717	86	35	96.865654	with
5	1	39	1	1	6	862	1730	82	32	96.446999	you.
5	1	39	1	1	7	975	1719	61	33	96.755928	It’s
5	1	39	1	1	8	1050	1718	148	44	95.094887	raining.
2	1	40	0	0	0	377	1773	1057	46	-1	
3	1	40	1	0	0	377	1773	1057	46	-1	
4	1	40	1	1	0	377	1773	1057	46	-1	
5	1	40	1	1	1	377	1780	26	25	87.628754	口
5	1	40	1	1	2	420	1775	83	33	92.956070	You
5	1	40	1	1	3	518	1786	62	22	96.345444	can
5	1	40	1	1	4	595	1782	78	26	96.393654	turn
5	1	40	1	1	5	688	1773	56	35	95.244987	off
5	1	40	1	1	6	751	1774	58	34	95.244987	the
5	1	40	1	1	7	823	1774	187	34	96.697891	television.
5	1	40	1	1	8	1041	1775	73	33	87.565353	I’m
5	1	40	1	1	9	1128	1782	64	26	95.321388	not
5	1	40	1	1	10	1205	1774	181	45	96.599670	watching
5	1	40	1	1	11	1399	1775	35	33	95.749352	it.
2	1	41	0	0	0	376	1830	1046	45	-1	
3	1	41	1	0	0	376	1830	1046	45	-1	
4	1	41	1	1	0	376	1830	1046	45	-1	
5	1	41	1	1	1	376	1836	27	25	19.052372	0
5	1	41	1	1	2	421	1830	94	44	85.493736	Why
5	1	41	1	1	3	530	1842	53	21	96.734772	are
5	1	41	1	1	4	597	1842	71	32	96.734772	you
5	1	41	1	1	5	683	1830	110	34	95.791420	under
5	1	41	1	1	6	807	1830	57	34	95.791420	the
5	1	41	1	1	7	878	1830	105	34	53.317776	table?
5	1	41	1	1	8	1010	1830	105	34	95.949257	What
5	1	41	1	1	9	1129	1842	63	22	96.389954	are
5	1	41	1	1	10	1206	1842	71	33	96.418343	you
5	1	41	1	1	11	1292	1830	130	45	96.699005	doing?
2	1	42	0	0	0	302	1930	1237	48	-1	
3	1	42	1	0	0	302	1930	1237	48	-1	
4	1	42	1	1	0	302	1930	1237	48	-1	
5	1	42	1	1	1	302	1949	39	7	93.174416	一
5	1	42	1	1	2	361	1930	26	45	92.718864	般
5	1	42	1	1	3	408	1931	52	44	93.261353	现
5	1	42	1	1	4	459	1926	43	68	96.592705	在
5	1	42	1	1	5	502	1930	20	45	92.362846	时
5	1	42	1	1	6	548	1926	101	68	19.055052	(Ldo)
5	1	42	1	1	7	680	1931	69	44	96.814384	表示
5	1	42	1	1	8	769	1949	26	7	93.089676	一
5	1	42	1	1	9	820	1931	23	44	92.876404	般
5	1	42	1	1	10	863	1931	52	44	93.188698	性
5	1	42	1	1	11	940	1931	21	45	96.915924	的
5	1	42	1	1	12	985	1931	58	45	93.250648	事实
5	1	42	1	1	13	1046	1926	43	68	93.128578	、
5	1	42	1	1	14	1088	1932	26	41	91.502037	经
5	1	42	1	1	15	1139	1931	56	45	93.077759	常
5	1	42	1	1	16	1210	1931	23	44	96.836815	或
5	1	42	1	1	17	1233	1926	34	68	96.845535	有
5	1	42	1	1	18	1267	1931	28	44	96.953423	时
5	1	42	1	1	19	1318	1931	23	44	92.611702	发
5	1	42	1	1	20	1364	1932	22	42	91.467178	生
5	1	42	1	1	21	1411	1932	18	44	96.938408	的
5	1	42	1	1	22	1454	1931	68	45	93.251640	事情
5	1	42	1	1	23	1534	1959	5	14	58.758896	，
2	1	43	0	0	0	1143	2024	84	35	-1	
3	1	43	1	0	0	1143	2024	84	35	-1	
4	1	43	1	1	0	1143	2024	84	35	-1	
5	1	43	1	1	1	1143	2024	84	35	92.695168	Ido
2	1	44	0	0	0	374	2114	84	44	-1	
3	1	44	1	0	0	374	2114	84	44	-1	
4	1	44	1	1	0	374	2114	84	44	-1	
5	1	44	1	1	1	374	2114	84	44	96.302536	过
5	1	44	1	1	2	428	2110	35	67	96.891747	去
2	1	45	0	0	0	1138	2114	84	46	-1	
3	1	45	1	0	0	1138	2114	84	46	-1	
4	1	45	1	1	0	1138	2114	84	46	-1	
5	1	45	1	1	1	1138	2114	84	46	96.642769	现在
2	1	46	0	0	0	1901	2115	85	47	-1	
3	1	46	1	0	0	1901	2115	85	47	-1	
4	1	46	1	1	0	1901	2115	85	47	-1	
5	1	46	1	1	1	1901	2115	85	47	96.991241	将
5	1	46	1	1	2	1958	2111	31	70	96.443481	来
2	1	47	0	0	0	377	2205	824	45	-1	
3	1	47	1	0	0	377	2205	824	45	-1	
4	1	47	1	1	0	377	2205	824	45	-1	
5	1	47	1	1	1	377	2211	26	26	55.085979	C1
5	1	47	1	1	2	424	2207	11	32	76.092918	I
5	1	47	1	1	3	449	2205	111	35	93.117989	work
5	1	47	1	1	4	574	2217	100	33	96.749741	every
5	1	47	1	1	5	689	2205	64	45	96.843880	day
5	1	47	1	1	6	766	2205	91	35	95.824120	from
5	1	47	1	1	7	871	2207	22	32	93.153923	9
5	1	47	1	1	8	907	2205	138	35	91.795746	o’clock
5	1	47	1	1	9	1059	2214	36	26	96.692200	to
5	1	47	1	1	10	1111	2207	90	33	96.305061	5.30.
2	1	48	0	0	0	377	2262	701	45	-1	
3	1	48	1	0	0	377	2262	701	45	-1	
4	1	48	1	1	0	377	2262	701	45	-1	
5	1	48	1	1	1	377	2267	27	27	70.434097	O
5	1	48	1	1	2	422	2263	94	33	94.757751	Tom
5	1	48	1	1	3	528	2262	68	34	95.844124	has
5	1	48	1	1	4	610	2274	18	22	96.691727	a
5	1	48	1	1	5	642	2262	136	34	95.678604	shower
5	1	48	1	1	6	791	2274	102	32	95.678604	every
5	1	48	1	1	7	906	2264	172	43	95.857376	morning.
2	1	49	0	0	0	377	2317	478	36	-1	
3	1	49	1	0	0	377	2317	478	36	-1	
4	1	49	1	1	0	377	2317	478	36	-1	
5	1	49	1	1	1	377	2323	27	26	65.690826	O
5	1	49	1	1	2	423	2320	29	32	96.132706	It
5	1	49	1	1	3	464	2318	100	35	96.132706	rains
5	1	49	1	1	4	578	2330	18	22	96.114243	a
5	1	49	1	1	5	609	2317	51	36	96.114243	lot
5	1	49	1	1	6	674	2320	36	32	96.974823	in
5	1	49	1	1	7	723	2320	132	33	96.249359	winter.
2	1	50	0	0	0	377	2373	732	46	-1	
3	1	50	1	0	0	377	2373	732	46	-1	
4	1	50	1	1	0	377	2373	732	46	-1	
5	1	50	1	1	1	377	2380	26	27	58.445030	0
5	1	50	1	1	2	424	2376	12	33	87.232330	I
5	1	50	1	1	3	452	2374	111	35	96.268234	don’t
5	1	50	1	1	4	576	2374	127	35	96.784828	watch
5	1	50	1	1	5	717	2373	177	36	96.334969	television
5	1	50	1	1	6	907	2387	83	32	96.802895	very
5	1	50	1	1	7	1003	2375	106	34	96.709427	often.
2	1	51	0	0	0	377	2430	828	46	-1	
3	1	51	1	0	0	377	2430	828	46	-1	
4	1	51	1	1	0	377	2430	828	46	-1	
5	1	51	1	1	1	377	2437	26	25	91.895676	口
5	1	51	1	1	2	420	2430	107	36	93.722816	What
5	1	51	1	1	3	541	2431	52	35	96.493179	do
5	1	51	1	1	4	607	2443	71	33	96.690506	you
5	1	51	1	1	5	693	2431	127	45	96.434738	usually
5	1	51	1	1	6	834	2431	52	34	96.574554	do
5	1	51	1	1	7	902	2440	32	26	96.938667	at
5	1	51	1	1	8	948	2431	57	34	96.562492	the
5	1	51	1	1	9	1019	2431	186	35	96.591095	weekend?
2	1	52	0	0	0	302	2530	795	66	-1	
3	1	52	1	0	0	302	2530	795	66	-1	
4	1	52	1	1	0	302	2530	795	66	-1	
5	1	52	1	1	1	302	2533	39	42	93.290039	下
5	1	52	1	1	2	359	2530	56	45	92.975937	列
5	1	52	1	1	3	438	2533	69	43	96.863159	动词
5	1	52	1	1	4	506	2504	37	98	96.282211	不
5	1	52	1	1	5	543	2533	21	42	96.972878	用
5	1	52	1	1	6	579	2534	32	41	95.569130	于
5	1	52	1	1	7	628	2530	105	66	96.670113	现在
5	1	52	1	1	8	754	2531	71	44	94.940865	进行
5	1	52	1	1	9	824	2504	32	98	91.836006	时
5	1	52	1	1	10	861	2504	91	98	56.402359	(Lam
5	1	52	1	1	11	984	2504	113	98	0.000000	ing).
2	1	53	0	0	0	321	2612	78	38	-1	
3	1	53	1	0	0	321	2612	78	38	-1	
4	1	53	1	1	0	321	2612	78	38	-1	
5	1	53	1	1	1	321	2612	78	38	96.646355	like
2	1	54	0	0	0	541	2612	91	38	-1	
3	1	54	1	0	0	541	2612	91	38	-1	
4	1	54	1	1	0	541	2612	91	38	-1	
5	1	54	1	1	1	541	2612	91	38	95.716881	love
2	1	55	0	0	0	915	2612	123	41	-1	
3	1	55	1	0	0	915	2612	123	41	-1	
4	1	55	1	1	0	915	2612	123	41	-1	
5	1	55	1	1	1	915	2612	123	41	96.655815	know
2	1	56	0	0	0	1131	2611	236	40	-1	
3	1	56	1	0	0	1131	2611	236	40	-1	
4	1	56	1	1	0	1131	2611	236	40	-1	
5	1	56	1	1	1	1131	2611	236	40	96.313187	understand
2	1	57	0	0	0	1461	2611	223	51	-1	
3	1	57	1	0	0	1461	2611	223	51	-1	
4	1	57	1	1	0	1461	2611	223	51	-1	
5	1	57	1	1	1	1461	2611	223	51	96.882469	remember
2	1	58	0	0	0	1778	2612	155	47	-1	
3	1	58	1	0	0	1778	2612	155	47	-1	
4	1	58	1	1	0	1778	2612	155	47	-1	
5	1	58	1	1	1	1778	2612	155	47	96.148903	depend
2	1	59	0	0	0	322	2667	313	47	-1	
3	1	59	1	0	0	322	2667	313	47	-1	
4	1	59	1	1	0	322	2667	313	47	-1	
5	1	59	1	1	1	322	2667	128	47	82.751259	prefer
5	1	59	1	1	2	543	2667	92	36	39.906166	hate
2	1	60	0	0	0	719	2664	315	49	-1	
3	1	60	1	0	0	719	2664	315	49	-1	
4	1	60	1	1	0	719	2664	315	49	-1	
5	1	60	1	1	1	719	2664	107	49	95.994003	need
5	1	60	1	1	2	915	2678	119	25	96.256348	mean
2	1	61	0	0	0	1455	2669	134	49	-1	
3	1	61	1	0	0	1455	2669	134	49	-1	
4	1	61	1	1	0	1455	2669	134	49	-1	
5	1	61	1	1	1	1455	2669	134	49	96.847618	forget
2	1	62	0	0	0	301	2773	1094	50	-1	
3	1	62	1	0	0	301	2773	1094	50	-1	
4	1	62	1	1	0	301	2773	1094	50	-1	
5	1	62	1	1	1	301	2775	40	42	93.012932	这
5	1	62	1	1	2	361	2774	51	44	93.240562	些
5	1	62	1	1	3	438	2777	27	42	88.518593	动
5	1	62	1	1	4	484	2777	23	40	92.745781	词
5	1	62	1	1	5	506	2769	39	61	92.201866	可
5	1	62	1	1	6	544	2776	20	42	96.315582	用
5	1	62	1	1	7	582	2777	29	41	95.206772	于
5	1	62	1	1	8	632	2792	25	7	93.202690	一
5	1	62	1	1	9	678	2773	27	46	92.811646	般
5	1	62	1	1	10	727	2774	51	45	92.337006	现
5	1	62	1	1	11	777	2769	43	61	96.461349	在
5	1	62	1	1	12	819	2773	21	45	86.670242	时
5	1	62	1	1	13	865	2769	31	61	63.617928	(I
5	1	62	1	1	14	906	2769	83	61	93.279884	want
5	1	62	1	1	15	1008	2780	21	33	93.198067	/
5	1	62	1	1	16	1052	2769	38	61	96.974457	do
5	1	62	1	1	17	1110	2769	62	61	96.974457	you
5	1	62	1	1	18	1191	2769	103	61	96.856087	like?
5	1	62	1	1	19	1330	2774	21	45	91.780006	等
5	1	62	1	1	20	1372	2769	8	61	43.079777	)
2	1	63	0	0	0	377	2833	1060	47	-1	
3	1	63	1	0	0	377	2833	1060	47	-1	
4	1	63	1	1	0	377	2833	1060	47	-1	
5	1	63	1	1	1	377	2840	26	26	54.686531	O
5	1	63	1	1	2	424	2835	63	33	46.317783	I’m
5	1	63	1	1	3	502	2834	95	35	95.200714	tired.
5	1	63	1	1	4	627	2836	13	32	95.958450	I
5	1	63	1	1	5	654	2842	105	27	96.672943	want
5	1	63	1	1	6	771	2844	38	25	96.864754	to
5	1	63	1	1	7	824	2847	45	33	95.183990	go
5	1	63	1	1	8	884	2835	117	34	95.183990	home.
5	1	63	1	1	9	1033	2834	98	44	94.860809	(而
5	1	63	1	1	10	1139	2833	34	41	96.386276	不
5	1	63	1	1	11	1156	2829	32	55	90.440025	用
5	1	63	1	1	12	1195	2836	65	33	93.379425	I’m
5	1	63	1	1	13	1273	2836	164	44	96.624634	wanting)
2	1	64	0	0	0	377	2891	525	45	-1	
3	1	64	1	0	0	377	2891	525	45	-1	
4	1	64	1	1	0	377	2891	525	45	-1	
5	1	64	1	1	1	377	2896	26	26	75.426933	0
5	1	64	1	1	2	424	2891	75	34	85.664291	‘Do
5	1	64	1	1	3	512	2903	72	32	94.747879	you
5	1	64	1	1	4	599	2891	116	34	96.022003	know
5	1	64	1	1	5	730	2891	71	34	96.337250	that
5	1	64	1	1	6	814	2891	88	45	93.118210	girl?’
2	1	65	0	0	0	978	2891	769	41	-1	
3	1	65	1	0	0	978	2891	769	41	-1	
4	1	65	1	1	0	978	2891	769	41	-1	
5	1	65	1	1	1	978	2892	89	40	74.057648	‘Yes,
5	1	65	1	1	2	1082	2891	63	35	96.754272	but
5	1	65	1	1	3	1160	2893	12	32	95.721573	I
5	1	65	1	1	4	1188	2891	113	35	96.594276	don’t
5	1	65	1	1	5	1314	2892	221	34	96.594963	remember
5	1	65	1	1	6	1548	2892	63	34	95.315338	her
5	1	65	1	1	7	1623	2892	124	34	94.385048	name.’
2	1	66	0	0	0	377	2947	877	46	-1	
3	1	66	1	0	0	377	2947	877	46	-1	
4	1	66	1	1	0	377	2947	877	46	-1	
5	1	66	1	1	1	377	2953	26	26	68.619919	O
5	1	66	1	1	2	424	2949	12	32	93.416328	I
5	1	66	1	1	3	451	2947	113	35	96.747917	don’t
5	1	66	1	1	4	577	2947	244	35	96.107155	understand.
5	1	66	1	1	5	849	2947	107	35	95.369965	What
5	1	66	1	1	6	969	2947	53	35	95.303162	do
5	1	66	1	1	7	1035	2960	71	33	96.705208	you
