level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	40	1	1	2	336	1261	27	43	96.667770	以
5	1	40	1	1	3	386	1261	26	44	93.208565	说
5	1	40	1	1	4	422	1287	6	15	44.290081	:
2	1	41	0	0	0	354	1318	1562	48	-1	
3	1	41	1	0	0	354	1318	1562	48	-1	
4	1	41	1	1	0	354	1318	1562	48	-1	
5	1	41	1	1	1	354	1329	27	26	35.286747	C
5	1	41	1	1	2	401	1322	34	33	96.704460	Is
5	1	41	1	1	3	450	1320	66	35	96.954926	she
5	1	41	1	1	4	530	1329	33	26	96.829124	at
5	1	41	1	1	5	575	1321	124	34	89.378769	home?
5	1	41	1	1	6	715	1322	18	33	89.378769	/
5	1	41	1	1	7	748	1322	34	33	96.597374	Is
5	1	41	1	1	8	795	1331	100	34	96.881607	your
5	1	41	1	1	9	908	1321	156	34	96.636597	mother
5	1	41	1	1	10	1078	1329	33	26	96.408035	at
5	1	41	1	1	11	1124	1320	123	35	96.381721	home?
5	1	41	1	1	12	1278	1319	98	45	92.119057	(而
5	1	41	1	1	13	1354	1314	43	56	95.619957	不
5	1	41	1	1	14	1383	1318	35	42	92.013519	用
5	1	41	1	1	15	1440	1323	28	32	94.438286	Is
5	1	41	1	1	16	1482	1329	33	26	96.742859	at
5	1	41	1	1	17	1529	1320	106	35	96.468819	home
5	1	41	1	1	18	1649	1333	89	33	96.499359	your
5	1	41	1	1	19	1751	1321	165	43	96.260590	mother?)
2	1	42	0	0	0	354	1375	1406	47	-1	
3	1	42	1	0	0	354	1375	1406	47	-1	
4	1	42	1	1	0	354	1375	1406	47	-1	
5	1	42	1	1	1	354	1385	27	26	64.235130	0
5	1	42	1	1	2	400	1378	77	34	96.557938	Are
5	1	42	1	1	3	491	1376	91	46	95.953384	they
5	1	42	1	1	4	594	1378	97	33	92.811813	new?
5	1	42	1	1	5	707	1378	18	33	88.740402	/
5	1	42	1	1	6	740	1378	76	34	96.233818	Are
5	1	42	1	1	7	828	1389	101	33	95.775864	your
5	1	42	1	1	8	942	1376	111	36	95.775864	shoes
5	1	42	1	1	9	1068	1378	96	33	91.043793	new?
5	1	42	1	1	10	1194	1376	98	44	93.317192	(而
5	1	42	1	1	11	1300	1375	35	42	95.562485	不
5	1	42	1	1	12	1319	1371	28	55	94.951576	用
5	1	42	1	1	13	1355	1378	68	33	96.727242	Are
5	1	42	1	1	14	1439	1389	79	22	96.967522	new
5	1	42	1	1	15	1530	1389	90	33	96.633759	your
5	1	42	1	1	16	1633	1377	127	44	96.633759	shoes?)
2	1	43	0	0	0	277	1480	1207	46	-1	
3	1	43	1	0	0	277	1480	1207	46	-1	
4	1	43	1	1	0	277	1480	1207	46	-1	
5	1	43	1	1	1	277	1480	139	36	92.836151	Where
5	1	43	1	1	2	434	1506	25	9	63.559830	...
5	1	43	1	1	3	497	1482	10	33	63.559830	?
5	1	43	1	1	4	534	1482	7	33	76.565010	/
5	1	43	1	1	5	575	1476	93	55	75.249870	What
5	1	43	1	1	6	686	1482	74	34	75.249870	...?
5	1	43	1	1	7	786	1482	8	33	77.095039	/
5	1	43	1	1	8	832	1476	136	55	61.571270	Who...
5	1	43	1	1	9	992	1482	9	33	61.571270	?
5	1	43	1	1	10	1029	1482	6	33	78.050949	/
5	1	43	1	1	11	1050	1481	344	45	59.490089	How...
5	1	43	1	1	12	1230	1476	20	55	59.490089	?
5	1	43	1	1	13	1267	1476	24	55	88.786148	/
5	1	43	1	1	14	1409	1482	75	34	71.056068	Why...
5	1	43	1	1	15	1464	1476	24	55	85.684769	?
2	1	44	0	0	0	355	1561	811	45	-1	
3	1	44	1	0	0	355	1561	811	45	-1	
4	1	44	1	1	0	355	1561	811	45	-1	
5	1	44	1	1	1	355	1570	26	26	90.765572	口
5	1	44	1	1	2	400	1561	139	36	94.016075	Where
5	1	44	1	1	3	552	1562	32	34	95.263046	is
5	1	44	1	1	4	596	1574	90	32	96.223732	your
5	1	44	1	1	5	699	1561	153	35	95.308090	mother?
5	1	44	1	1	6	881	1564	28	32	96.225311	Is
5	1	44	1	1	7	923	1561	59	35	96.861000	she
5	1	44	1	1	8	997	1570	32	26	96.480118	at
5	1	44	1	1	9	1043	1561	123	35	96.415344	home?
2	1	45	0	0	0	354	1618	492	45	-1	
3	1	45	1	0	0	354	1618	492	45	-1	
4	1	45	1	1	0	354	1618	492	45	-1	
5	1	45	1	1	1	354	1627	27	25	55.960991	0
5	1	45	1	1	2	403	1618	148	35	70.891632	“Where
5	1	45	1	1	3	566	1630	63	23	94.895370	are
5	1	45	1	1	4	642	1630	72	33	96.550873	you
5	1	45	1	1	5	728	1618	118	35	92.442406	from?’
2	1	46	0	0	0	921	1618	173	35	-1	
3	1	46	1	0	0	921	1618	173	35	-1	
4	1	46	1	1	0	921	1618	173	35	-1	
5	1	46	1	1	1	921	1618	173	35	92.307564	‘Canada.’
2	1	47	0	0	0	993	1675	163	34	-1	
3	1	47	1	0	0	993	1675	163	34	-1	
4	1	47	1	1	0	993	1675	163	34	-1	
5	1	47	1	1	1	993	1675	66	34	95.481499	‘It’s
5	1	47	1	1	2	1073	1675	83	34	90.966003	red.’
2	1	48	0	0	0	355	1674	562	45	-1	
3	1	48	1	0	0	355	1674	562	45	-1	
4	1	48	1	1	0	355	1674	562	45	-1	
5	1	48	1	1	1	355	1683	26	26	69.936584	0
5	1	48	1	1	2	403	1674	125	35	92.359535	‘What
5	1	48	1	1	3	541	1675	136	34	95.973198	colour
5	1	48	1	1	4	690	1675	31	34	95.516991	is
5	1	48	1	1	5	734	1687	89	32	96.497414	your
5	1	48	1	1	6	837	1675	80	34	90.006889	car?’
2	1	49	0	0	0	355	1731	387	45	-1	
3	1	49	1	0	0	355	1731	387	45	-1	
4	1	49	1	1	0	355	1731	387	45	-1	
5	1	49	1	1	1	355	1739	27	26	47.112473	0
5	1	49	1	1	2	403	1731	115	35	90.168777	‘How
5	1	49	1	1	3	532	1731	66	34	95.689438	old
5	1	49	1	1	4	598	1727	37	54	96.869003	is
5	1	49	1	1	5	649	1731	93	45	93.641182	Joe?’
2	1	50	0	0	0	819	1731	178	35	-1	
3	1	50	1	0	0	819	1731	178	35	-1	
4	1	50	1	1	0	819	1731	178	35	-1	
5	1	50	1	1	1	819	1732	95	33	69.175026	‘He’s
5	1	50	1	1	2	928	1731	69	35	73.516121	24.’
2	1	51	0	0	0	355	1788	789	45	-1	
3	1	51	1	0	0	355	1788	789	45	-1	
4	1	51	1	1	0	355	1788	789	45	-1	
5	1	51	1	1	1	355	1796	26	25	80.263458	口
5	1	51	1	1	2	401	1789	105	33	90.563126	How
5	1	51	1	1	3	519	1798	63	24	95.568466	are
5	1	51	1	1	4	595	1800	89	33	96.744827	your
5	1	51	1	1	5	696	1789	149	44	96.335045	parents?
5	1	51	1	1	6	872	1789	68	33	96.241302	Are
5	1	51	1	1	7	955	1788	81	44	96.782402	they
5	1	51	1	1	8	1049	1788	95	34	96.598045	well?
2	1	52	0	0	0	355	1843	968	45	-1	
3	1	52	1	0	0	355	1843	968	45	-1	
4	1	52	1	1	0	355	1843	968	45	-1	
5	1	52	1	1	1	355	1852	26	27	8.414497	0
5	1	52	1	1	2	402	1844	112	34	95.687912	These
5	1	52	1	1	3	527	1844	170	44	96.221672	postcards
5	1	52	1	1	4	710	1856	55	22	96.221672	are
5	1	52	1	1	5	779	1846	88	32	95.433533	nice.
5	1	52	1	1	6	896	1846	105	32	96.813675	How
5	1	52	1	1	7	1013	1843	122	35	96.881538	much
5	1	52	1	1	8	1149	1855	63	23	96.151421	are
5	1	52	1	1	9	1226	1844	97	44	96.151421	they?
2	1	53	0	0	0	355	1899	1021	47	-1	
3	1	53	1	0	0	355	1899	1021	47	-1	
4	1	53	1	1	0	355	1899	1021	47	-1	
5	1	53	1	1	1	355	1908	26	30	31.910233	Xi
5	1	53	1	1	2	401	1900	84	35	95.176659	This
5	1	53	1	1	3	499	1899	95	36	96.890388	hotel
5	1	53	1	1	4	607	1900	78	35	96.313072	isn’t
5	1	53	1	1	5	697	1913	84	33	96.887787	very
5	1	53	1	1	6	793	1900	105	45	95.890144	good.
5	1	53	1	1	7	926	1900	100	45	72.699318	Why
5	1	53	1	1	8	1039	1900	32	35	96.918129	is
5	1	53	1	1	9	1085	1901	26	34	96.556198	it
5	1	53	1	1	10	1124	1913	38	22	96.943275	so
5	1	53	1	1	11	1178	1901	198	44	96.508644	expensive?
2	1	54	0	0	0	278	1980	1038	36	-1	
3	1	54	1	0	0	278	1980	1038	36	-1	
4	1	54	1	1	0	278	1980	1038	36	-1	
5	1	54	1	1	1	278	1981	126	35	92.141006	what’s
5	1	54	1	1	2	419	1995	28	13	91.339676	=
5	1	54	1	1	3	462	1980	137	36	86.871109	whatis
5	1	54	1	1	4	652	1981	162	35	0.000000	who’s=
5	1	54	1	1	5	826	1980	131	36	0.000000	whois
5	1	54	1	1	6	1011	1981	117	35	82.510223	how’s
5	1	54	1	1	7	1143	1996	28	13	96.112617	=
5	1	54	1	1	8	1187	1981	85	35	94.798325	how
5	1	54	1	1	9	1284	1982	32	34	94.798325	is
2	1	55	0	0	0	1369	1981	371	35	-1	
3	1	55	1	0	0	1369	1981	371	35	-1	
4	1	55	1	1	0	1369	1981	371	35	-1	
5	1	55	1	1	1	1369	1981	150	35	92.609161	where’s
5	1	55	1	1	2	1534	1996	29	13	96.232742	=
5	1	55	1	1	3	1577	1981	117	35	96.263710	where
5	1	55	1	1	4	1708	1982	32	34	96.687851	is
2	1	56	0	0	0	355	2037	379	35	-1	
3	1	56	1	0	0	355	2037	379	35	-1	
4	1	56	1	1	0	355	2037	379	35	-1	
5	1	56	1	1	1	355	2046	27	26	92.014107	口
5	1	56	1	1	2	400	2038	147	34	88.800720	What’s
5	1	56	1	1	3	561	2037	59	34	96.420998	the
5	1	56	1	1	4	634	2039	100	33	96.110153	time?
2	1	57	0	0	0	1139	2038	376	35	-1	
3	1	57	1	0	0	1139	2038	376	35	-1	
4	1	57	1	1	0	1139	2038	376	35	-1	
5	1	57	1	1	1	1139	2046	27	26	64.712807	O
5	1	57	1	1	2	1184	2038	135	35	71.400848	Who’s
5	1	57	1	1	3	1334	2038	71	34	96.249832	that
5	1	57	1	1	4	1417	2040	98	33	96.467232	man?
2	1	58	0	0	0	355	2093	341	46	-1	
3	1	58	1	0	0	355	2093	341	46	-1	
4	1	58	1	1	0	355	2093	341	46	-1	
5	1	58	1	1	1	355	2102	27	26	91.540009	口
5	1	58	1	1	2	400	2093	172	36	89.857903	Where’s
5	1	58	1	1	3	586	2095	110	44	96.557343	Lucy?
2	1	59	0	0	0	1139	2094	421	45	-1	
3	1	59	1	0	0	1139	2094	421	45	-1	
4	1	59	1	1	0	1139	2094	421	45	-1	
5	1	59	1	1	1	1139	2102	26	26	61.947559	0
5	1	59	1	1	2	1185	2096	137	33	90.608444	How’s
5	1	59	1	1	3	1335	2106	89	33	96.413780	your
5	1	59	1	1	4	1436	2094	124	35	96.929245	father?
2	1	60	0	0	0	283	2195	173	46	-1	
3	1	60	1	0	0	283	2195	173	46	-1	
4	1	60	1	1	0	283	2195	173	46	-1	
5	1	60	1	1	1	283	2195	173	46	92.668640	简略
5	1	60	1	1	2	386	2191	40	69	92.371193	答
5	1	60	1	1	3	425	2191	36	69	87.465736	语
2	1	61	0	0	0	494	2271	11	31	-1	
3	1	61	1	0	0	494	2271	11	31	-1	
4	1	61	1	1	0	494	2271	11	31	-1	
5	1	61	1	1	1	494	2271	11	31	94.598938	I
2	1	62	0	0	0	552	2280	75	23	-1	
3	1	62	1	0	0	552	2280	75	23	-1	
4	1	62	1	1	0	552	2280	75	23	-1	
5	1	62	1	1	1	552	2280	75	23	95.166367	am.
2	1	63	0	0	0	890	2271	72	32	-1	
3	1	63	1	0	0	890	2271	72	32	-1	
4	1	63	1	1	0	890	2271	72	32	-1	
5	1	63	1	1	1	890	2271	72	32	25.589495	I’m
2	1	64	0	0	0	463	2350	44	34	-1	
3	1	64	1	0	0	463	2350	44	34	-1	
4	1	64	1	1	0	463	2350	44	34	-1	
5	1	64	1	1	1	463	2350	44	34	96.925621	he
2	1	65	0	0	0	885	2350	76	34	-1	
3	1	65	1	0	0	885	2350	76	34	-1	
4	1	65	1	1	0	885	2350	76	34	-1	
5	1	65	1	1	1	885	2350	76	34	96.217865	he’s
2	1	66	0	0	0	1354	2352	43	34	-1	
3	1	66	1	0	0	1354	2352	43	34	-1	
4	1	66	1	1	0	1354	2352	43	34	-1	
5	1	66	1	1	1	1354	2352	43	34	96.996933	he
2	1	67	0	0	0	449	2406	58	35	-1	
3	1	67	1	0	0	449	2406	58	35	-1	
4	1	67	1	1	0	449	2406	58	35	-1	
5	1	67	1	1	1	449	2406	58	35	96.968811	she
2	1	68	0	0	0	551	2418	30	23	-1	
3	1	68	1	0	0	551	2418	30	23	-1	
4	1	68	1	1	0	551	2418	30	23	-1	
5	1	68	1	1	1	551	2418	30	23	93.682640	1s
2	1	69	0	0	0	871	2406	90	35	-1	
3	1	69	1	0	0	871	2406	90	35	-1	
4	1	69	1	1	0	871	2406	90	35	-1	
5	1	69	1	1	1	871	2406	90	35	96.287445	she’s
2	1	70	0	0	0	1353	2408	59	34	-1	
3	1	70	1	0	0	1353	2408	59	34	-1	
4	1	70	1	1	0	1353	2408	59	34	-1	
5	1	70	1	1	1	1353	2408	59	34	96.891792	she
2	1	71	0	0	0	1486	2409	99	33	-1	
3	1	71	1	0	0	1486	2409	99	33	-1	
4	1	71	1	1	0	1486	2409	99	33	-1	
5	1	71	1	1	1	1486	2409	99	33	95.721252	isn’t.
2	1	72	0	0	0	305	2464	80	38	-1	
3	1	72	1	0	0	305	2464	80	38	-1	
4	1	72	1	1	0	305	2464	80	38	-1	
5	1	72	1	1	1	305	2464	80	38	96.396538	Yes,
2	1	73	0	0	0	482	2464	25	33	-1	
3	1	73	1	0	0	482	2464	25	33	-1	
4	1	73	1	1	0	482	2464	25	33	-1	
5	1	73	1	1	1	482	2464	25	33	96.592163	it
2	1	74	0	0	0	710	2465	72	37	-1	
3	1	74	1	0	0	710	2465	72	37	-1	
4	1	74	1	1	0	710	2465	72	37	-1	
5	1	74	1	1	1	710	2465	72	37	96.973450	No,
2	1	75	0	0	0	905	2464	57	33	-1	
3	1	75	1	0	0	905	2464	57	33	-1	
4	1	75	1	1	0	905	2464	57	33	-1	
5	1	75	1	1	1	905	2464	57	33	96.155800	it’s
2	1	76	0	0	0	1012	2470	80	27	-1	
3	1	76	1	0	0	1012	2470	80	27	-1	
4	1	76	1	1	0	1012	2470	80	27	-1	
5	1	76	1	1	1	1012	2470	80	27	96.423981	not.
2	1	77	0	0	0	1146	2464	160	47	-1	
3	1	77	1	0	0	1146	2464	160	47	-1	
4	1	77	1	1	0	1146	2464	160	47	-1	
5	1	77	1	1	1	1146	2468	38	43	96.769798	或
5	1	77	1	1	2	1210	2460	22	55	96.255013	|
5	1	77	1	1	3	1233	2464	73	38	95.857941	No,
2	1	78	0	0	0	1353	2466	26	32	-1	
3	1	78	1	0	0	1353	2466	26	32	-1	
4	1	78	1	1	0	1353	2466	26	32	-1	
5	1	78	1	1	1	1353	2466	26	32	96.828308	it
2	1	79	0	0	0	452	2556	55	22	-1	
3	1	79	1	0	0	452	2556	55	22	-1	
4	1	79	1	1	0	452	2556	55	22	-1	
5	1	79	1	1	1	452	2556	55	22	96.815010	we
2	1	80	0	0	0	850	2545	112	33	-1	
3	1	80	1	0	0	850	2545	112	33	-1	
4	1	80	1	1	0	850	2545	112	33	-1	
5	1	80	1	1	1	850	2545	112	33	85.346832	we’re
2	1	81	0	0	0	1353	2558	55	21	-1	
3	1	81	1	0	0	1353	2558	55	21	-1	
4	1	81	1	1	0	1353	2558	55	21	-1	
5	1	81	1	1	1	1353	2558	55	21	96.802620	we
2	1	82	0	0	0	1929	2556	38	23	-1	
3	1	82	1	0	0	1929	2556	38	23	-1	
4	1	82	1	1	0	1929	2556	38	23	-1	
5	1	82	1	1	1	1929	2556	38	23	4.966402	We
2	1	83	0	0	0	1737	2514	112	90	-1	
3	1	83	1	0	0	1737	2514	112	90	-1	
4	1	83	1	1	0	1737	2514	112	90	-1	
5	1	83	1	1	1	1737	2514	112	90	17.907667	AN
2	1	84	0	0	0	435	2613	72	32	-1	
3	1	84	1	0	0	435	2613	72	32	-1	
4	1	84	1	1	0	435	2613	72	32	-1	
5	1	84	1	1	1	435	2613	72	32	96.656822	you
2	1	85	0	0	0	552	2612	62	23	-1	
